date,symbol,price,pe_ratio,to_buy
2021-10-04,HRB,25.71,-30.24705882352941,0
2021-10-04,RKLB,14.79,-37.92307692307692,0
2021-10-04,RCL,91.06,-16.28980322003578,0
2021-10-04,CCL,25.34,-10.136,0
2024-07-03,LEG,11.16,-2.5421412300683373,1
2024-07-03,FSLY,7.4,-23.125,1
2024-07-03,AIV,8.28,-19.25581395348837,1
2024-07-03,OKLO,8.25,-1.5957446808510638,1
2024-07-03,CORZ,10.12,-2.24390243902439,1
2024-07-03,IONQ,7.17,-39.833333333333336,1
2024-07-03,ASTS,11.37,-22.294117647058822,1
2023-02-24,ZETA,10.7,-29.72222222222222,0
2023-02-24,HRB,37.1,-25.944055944055947,0
2023-02-24,MSTR,25.58,-11.680365296803652,1
2023-02-24,FSLY,13.91,-36.60526315789474,1
2023-02-24,AIV,7.54,-5.463768115942029,0
2023-02-24,ASTS,5.96,-14.53658536585366,1
2023-02-24,NRG,33.6,-7.0440251572327055,0
2023-02-24,CCL,10.59,-8.338582677165354,0
2021-01-06,NCLH,24.33,-9.693227091633466,1
2021-01-06,AAL,15.52,-4.073490813648294,1
2021-01-06,HRB,16.16,-13.694915254237287,1
2021-01-06,MRO,7.5,-17.441860465116278,1
2021-01-06,UAL,43.54,-6.81377151799687,1
2021-01-06,ALK,51.52,-14.847262247838616,1
2021-01-06,AIV,5.07,-19.5,1
2021-01-06,HBI,15.28,-16.08421052631579,1
2021-01-06,LYV,72.62,-34.7464114832536,1
2021-01-06,RCL,72.2,-11.855500821018063,1
2021-01-06,DAL,40.38,-33.9327731092437,1
2021-01-06,BA,211.03,-14.404778156996588,1
2021-01-06,LUV,46.75,-30.357142857142858,1
2021-01-06,CCL,20.4,-7.108013937282229,1
2022-02-01,NCLH,21.61,-5.389027431421447,0
2022-02-01,ZETA,9.65,-20.531914893617024,1
2022-02-01,HRB,23.2,-21.09090909090909,1
2022-02-01,HIMS,4.89,-32.6,1
2022-02-01,TMDX,15.75,-34.23913043478261,1
2022-02-01,RCL,81.23,-15.24015009380863,0
2022-02-01,IONQ,12.2,-31.28205128205128,1
2022-02-01,BA,208.34,-29.67806267806268,0
2022-02-01,FTI,6.86,-19.6,1
2022-02-01,NRG,38.75,-22.142857142857142,0
2022-02-01,CCL,20.93,-9.06060606060606,1
2021-10-11,NCLH,26.24,-11.458515283842791,0
2021-10-11,ZETA,7.86,-14.830188679245284,1
2021-10-11,HRB,25.14,-29.576470588235296,0
2021-10-11,RKLB,14.05,-36.02564102564103,1
2021-10-11,RCL,87.32,-15.620751341681574,1
2021-10-11,CCL,23.88,-9.552,0
2024-06-28,CLBT,11.95,-33.19444444444444,1
2024-06-28,FSLY,7.37,-23.03125,1
2024-06-28,ALK,40.4,-38.47619047619048,0
2024-06-28,CORZ,9.3,10.21978021978022,1
2024-06-28,IONQ,7.03,-37.0,1
2024-02-02,NEM,34.41,-10.686335403726709,1
2024-02-02,HRB,46.58,-35.02255639097744,0
2024-02-02,RKLB,3.98,-39.8,1
2024-02-02,ALB,114.25,-21.72053231939164,1
2024-02-02,LEG,23.22,-10.651376146788987,0
2024-02-02,AIV,7.48,-6.990654205607477,1
2024-02-02,CORZ,2.98,-5.8431372549019605,1
2024-02-02,ASTS,2.84,-8.114285714285714,1
2021-09-09,NCLH,24.94,-12.855670103092784,1
2021-09-09,ZETA,6.77,-3.659459459459459,1
2021-09-09,MSTR,64.06,-20.866449511400653,1
2021-09-09,UAL,46.58,-34.76119402985074,1
2021-09-09,RCL,81.65,-15.434782608695652,1
2021-09-09,ASTS,11.87,-30.435897435897434,0
2021-09-09,FTI,6.32,-17.08108108108108,1
2021-09-09,CCL,23.28,-9.312,1
2021-03-18,NCLH,28.95,-11.53386454183267,1
2021-03-18,AAL,24.7,-6.482939632545931,0
2021-03-18,HRB,20.96,-16.503937007874015,1
2021-03-18,MRO,10.68,-24.837209302325583,1
2021-03-18,UAL,60.82,-9.517996870109547,0
2021-03-18,ALK,70.59,-20.34293948126801,0
2021-03-18,AIV,5.66,-21.76923076923077,1
2021-03-18,HBI,20.38,-21.45263157894737,0
2021-03-18,BA,256.06,-17.478498293515358,0
2021-03-18,LUV,60.94,-39.57142857142857,0
2022-01-25,NCLH,20.65,-5.149625935162095,1
2022-01-25,ZETA,7.84,-16.680851063829788,1
2022-01-25,CLBT,5.34,19.07142857142857,1
2022-01-25,HRB,21.87,-19.881818181818183,1
2022-01-25,HIMS,4.64,-30.933333333333334,1
2022-01-25,TMDX,15.37,-33.41304347826087,1
2022-01-25,RCL,80.17,-15.04127579737336,0
2022-01-25,IONQ,10.44,-26.769230769230766,1
2022-01-25,BA,204.1,-29.07407407407408,0
2022-01-25,FTI,6.81,-19.457142857142856,1
2022-01-25,NRG,39.71,-22.69142857142857,0
2022-01-25,CCL,20.2,-8.744588744588745,1
2022-02-22,NCLH,20.36,-5.077306733167083,0
2022-02-22,ZETA,11.31,-24.063829787234045,1
2022-02-22,HRB,24.35,-22.13636363636364,1
2022-02-22,FSLY,18.94,-38.6530612244898,0
2022-02-22,HIMS,4.2,-28.000000000000004,1
2022-02-22,TMDX,13.28,-28.8695652173913,1
2022-02-22,RCL,83.05,-15.581613508442777,0
2022-02-22,IONQ,14.53,-37.256410256410255,0
2022-02-22,BA,198.74,-28.310541310541318,0
2022-02-22,FTI,6.46,-18.45714285714286,1
2022-02-22,NRG,37.28,-21.302857142857142,1
2022-02-22,CCL,21.51,-9.311688311688313,0
2024-08-16,LEG,12.31,-2.804100227790433,1
2024-08-16,FSLY,6.45,-20.15625,1
2024-08-16,AIV,8.7,-20.232558139534884,0
2024-08-16,OKLO,7.51,-1.4526112185686653,1
2024-08-16,CORZ,10.09,-2.237250554323725,1
2022-04-05,NCLH,22.19,-9.44255319148936,0
2022-04-05,ZETA,12.4,-22.96296296296296,0
2022-04-05,AAL,17.84,-7.079365079365079,1
2022-04-05,FSLY,18.41,-34.09259259259259,0
2022-04-05,RCL,83.44,-17.7531914893617,0
2022-04-05,DAL,39.03,-26.37162162162162,1
2022-04-05,ASTS,10.28,-14.082191780821915,0
2022-04-05,CCL,20.22,-12.180722891566266,0
2024-03-21,NEM,34.53,-10.72360248447205,1
2024-03-21,HRB,48.21,-36.24812030075188,1
2024-03-21,ALB,124.86,-23.73764258555133,0
2024-03-21,LEG,18.93,-8.68348623853211,0
2024-03-21,AIV,7.81,-7.299065420560747,0
2024-03-21,CORZ,3.47,-6.803921568627452,1
2024-03-21,ASTS,2.78,-7.942857142857143,1
2021-10-19,NCLH,25.62,-11.187772925764191,1
2021-10-19,ZETA,8.26,-15.584905660377355,1
2021-10-19,HRB,24.54,-28.87058823529412,0
2021-10-19,RKLB,12.36,-31.69230769230769,1
2021-10-19,RCL,84.47,-15.110912343470485,1
2021-10-19,CCL,22.34,-8.936,1
2021-07-27,NCLH,25.45,-13.118556701030927,1
2021-07-27,ZETA,6.07,-3.281081081081081,1
2021-07-27,MSTR,63.06,-20.540716612377853,1
2021-07-27,UAL,48.65,-36.30597014925373,0
2021-07-27,RCL,80.56,-15.228733459357278,1
2021-07-27,ASTS,11.1,-28.46153846153846,1
2021-07-27,CCL,22.8,-12.459016393442624,1
2022-10-26,ZETA,7.79,-15.89795918367347,1
2022-10-26,HRB,40.74,-38.8,0
2022-10-26,FSLY,8.57,-16.48076923076923,1
2022-10-26,CELH,30.15,-37.68749999999999,1
2022-10-26,U,28.48,-33.904761904761905,1
2022-10-26,ASTS,6.14,-10.233333333333333,1
2022-10-26,BA,133.79,-24.106306306306305,1
2024-04-22,CLBT,10.47,-29.083333333333336,1
2024-04-22,RKLB,3.59,-39.756367663344406,1
2024-04-22,FSLY,12.53,-39.15625,0
2024-04-22,CORZ,3.27,3.593406593406593,1
2024-04-22,IONQ,7.49,-39.42105263157895,1
2024-04-22,ASTS,2.16,-13.5,1
2023-10-05,LNC,23.25,4.813664596273292,1
2023-10-05,ZETA,8.38,-31.03703703703704,0
2023-10-05,HRB,41.57,-37.11607142857142,1
2023-10-05,MSTR,32.34,-32.019801980198025,1
2023-10-05,FSLY,15.76,-37.523809523809526,1
2023-10-05,WDC,46.11,-21.75,1
2023-10-05,ASTS,3.75,-6.696428571428571,1
2023-09-28,ZETA,8.04,-23.64705882352941,1
2023-09-28,MGNI,7.6,-14.074074074074073,1
2023-09-28,WDC,45.8,-20.53811659192825,0
2023-09-28,ASTS,3.71,-15.458333333333334,1
2024-03-28,NEM,35.84,-11.130434782608695,1
2024-03-28,HRB,49.11,-36.92481203007519,0
2024-03-28,ALB,131.74,-25.04562737642586,0
2024-03-28,LEG,19.15,-8.78440366972477,0
2024-03-28,AIV,8.19,-7.654205607476634,0
2024-03-28,CORZ,3.54,-6.941176470588236,1
2024-03-28,ASTS,2.9,-8.285714285714286,1
2023-01-24,ZETA,8.98,-24.944444444444446,1
2023-01-24,HRB,38.66,-27.034965034965037,0
2023-01-24,MSTR,24.75,-11.3013698630137,1
2023-01-24,FSLY,10.25,-26.973684210526315,1
2023-01-24,MGNI,10.53,-38.99999999999999,1
2023-01-24,AIV,7.64,-5.536231884057972,0
2023-01-24,ASTS,5.17,-12.609756097560975,1
2023-01-24,NRG,32.9,-6.89727463312369,0
2023-01-24,CCL,10.68,-8.409448818897637,1
2023-05-15,ZETA,8.21,-21.60526315789474,1
2023-05-15,CLBT,5.51,-25.045454545454543,1
2023-05-15,MU,64.64,-30.347417840375588,1
2023-05-15,MSTR,28.25,7.243589743589744,1
2023-05-15,FSLY,13.21,-36.69444444444445,1
2023-05-15,ALK,43.34,-39.04504504504504,1
2023-05-15,MGNI,11.55,-15.82191780821918,1
2023-05-15,ASTS,4.97,-7.888888888888888,1
2023-05-15,NRG,33.78,-5.824137931034483,1
2022-03-29,NCLH,21.18,-5.2817955112219455,0
2022-03-29,ZETA,12.19,-25.93617021276596,0
2022-03-29,HRB,26.19,-23.80909090909091,1
2022-03-29,FSLY,18.45,-37.6530612244898,0
2022-03-29,HIMS,5.35,-35.666666666666664,0
2022-03-29,RCL,80.95,-15.187617260787992,0
2022-03-29,IONQ,12.39,-31.76923076923077,0
2022-03-29,BA,193.8,-27.60683760683761,0
2022-03-29,FTI,7.9,-22.571428571428573,1
2022-03-29,NRG,38.15,-21.8,1
2022-03-29,CCL,19.93,-12.006024096385543,0
2023-05-25,ZETA,8.61,-22.657894736842103,1
2023-05-25,CLBT,5.78,-26.272727272727277,1
2023-05-25,MU,69.61,-32.68075117370892,0
2023-05-25,MSTR,28.1,7.205128205128205,1
2023-05-25,MGNI,11.48,-15.726027397260276,1
2023-05-25,ASTS,5.15,-8.174603174603176,1
2023-05-25,NRG,33.46,-5.76896551724138,1
2024-08-19,LEG,12.41,-2.826879271070615,1
2024-08-19,FSLY,6.67,-20.84375,1
2024-08-19,AIV,8.72,-20.27906976744186,0
2024-08-19,OKLO,7.27,-1.4061895551257253,1
2024-08-19,CORZ,10.39,-2.3037694013303773,1
2024-07-08,LEG,10.99,-2.503416856492028,1
2024-07-08,FSLY,7.37,-23.03125,1
2024-07-08,AIV,8.2,-19.069767441860463,1
2024-07-08,OKLO,7.42,-1.435203094777563,1
2024-07-08,CORZ,10.36,-2.2971175166297115,1
2024-07-08,ASTS,12.1,-23.72549019607843,1
2021-02-18,NCLH,25.2,-10.0398406374502,1
2021-02-18,AAL,17.71,-4.648293963254593,1
2021-02-18,HRB,19.48,-15.338582677165354,1
2021-02-18,MRO,9.12,-21.209302325581397,1
2021-02-18,UAL,44.96,-7.035993740219093,1
2021-02-18,ALK,59.9,-17.262247838616712,1
2021-02-18,AIV,4.78,-18.384615384615383,1
2021-02-18,HBI,17.92,-18.863157894736844,1
2021-02-18,RCL,75.12,-12.33497536945813,1
2021-02-18,DAL,44.38,-37.294117647058826,1
2021-02-18,BA,208.48,-14.230716723549486,1
2021-02-18,LUV,51.95,-33.73376623376623,1
2021-02-18,CCL,22.89,-7.975609756097561,1
2023-10-30,LNC,21.43,4.436853002070393,1
2023-10-30,ZETA,7.57,-28.037037037037035,1
2023-10-30,HRB,41.01,-36.61607142857142,1
2023-10-30,FSLY,14.25,-33.92857142857143,1
2023-10-30,WDC,41.8,-19.71698113207547,1
2023-10-30,ASTS,3.24,-5.785714285714286,1
2022-01-27,NCLH,19.85,-4.950124688279303,1
2022-01-27,ZETA,7.73,-16.4468085106383,1
2022-01-27,CLBT,5.35,19.10714285714285,1
2022-01-27,HRB,21.79,-19.809090909090905,1
2022-01-27,MSTR,31.95,-38.035714285714285,1
2022-01-27,HIMS,4.19,-27.933333333333337,1
2022-01-27,TMDX,14.42,-31.34782608695652,1
2022-01-27,RCL,75.97,-14.253283302063789,1
2022-01-27,IONQ,9.51,-24.384615384615383,1
2022-01-27,BA,189.75,-27.02991452991453,1
2022-01-27,FTI,6.63,-18.942857142857143,1
2022-01-27,NRG,38.96,-22.262857142857143,0
2022-01-27,CCL,19.11,-8.272727272727272,1
2024-02-28,NEM,29.87,-9.27639751552795,1
2024-02-28,HRB,49.77,-37.42105263157895,0
2024-02-28,ALB,132.06,-25.106463878327,0
2024-02-28,LEG,20.59,-9.444954128440369,0
2024-02-28,AIV,7.27,-6.794392523364485,1
2024-02-28,CORZ,3.83,-7.509803921568627,0
2024-02-28,ASTS,3.19,-9.114285714285714,0
2021-05-10,NCLH,27.95,-6.71875,1
2021-05-10,AAL,22.0,-11.16751269035533,1
2021-05-10,VST,16.01,-3.802850356294537,1
2021-05-10,UAL,54.03,-12.594405594405597,1
2021-05-10,HIMS,10.32,-30.352941176470587,1
2021-05-10,RCL,83.93,-18.010729613733908,1
2021-05-10,DAL,45.43,-24.556756756756755,0
2021-05-10,FTI,8.31,10.134146341463415,1
2021-05-10,CCL,26.27,-14.594444444444443,1
2022-07-13,NCLH,11.52,-9.442622950819672,1
2022-07-13,ZETA,4.63,-7.349206349206349,1
2022-07-13,VST,22.73,-7.170347003154575,1
2022-07-13,MSTR,19.56,-2.0808510638297872,1
2022-07-13,AIV,6.9,4.367088607594937,1
2022-07-13,ASTS,6.22,-38.875,1
2022-07-13,CCL,9.0,-5.590062111801242,1
2022-10-19,ZETA,7.36,-15.020408163265309,1
2022-10-19,HRB,40.3,-38.38095238095238,0
2022-10-19,FSLY,7.87,-15.134615384615383,1
2022-10-19,CELH,28.26,-35.325,1
2022-10-19,MGNI,6.93,-38.5,1
2022-10-19,U,29.48,-35.095238095238095,1
2022-10-19,ASTS,6.84,-11.4,1
2022-10-19,BA,138.39,-24.93513513513513,1
2023-03-13,ZETA,10.15,-28.194444444444446,0
2023-03-13,HRB,34.83,-24.35664335664336,0
2023-03-13,MU,53.9,-25.305164319248828,1
2023-03-13,MSTR,22.32,-10.191780821917808,1
2023-03-13,FSLY,13.46,-35.42105263157895,1
2023-03-13,MGNI,8.59,-31.814814814814813,1
2023-03-13,AIV,7.13,-5.166666666666667,1
2023-03-13,ASTS,5.94,-14.487804878048784,0
2023-03-13,NRG,30.88,-6.473794549266247,1
2023-06-16,ZETA,9.05,-23.81578947368421,0
2023-06-16,CLBT,6.43,-29.227272727272727,1
2023-06-16,MU,67.66,-39.10982658959537,0
2023-06-16,MSTR,29.34,7.523076923076923,1
2023-06-16,MGNI,13.75,-18.83561643835617,1
2023-06-16,ASTS,5.92,-9.396825396825395,1
2023-06-16,NRG,34.12,-5.882758620689655,1
2022-02-09,NCLH,23.72,-5.915211970074813,0
2022-02-09,ZETA,11.3,-24.042553191489365,1
2022-02-09,HRB,24.75,-22.5,1
2022-02-09,HIMS,4.95,-33.0,1
2022-02-09,TMDX,16.18,-35.17391304347826,1
2022-02-09,RCL,88.05,-16.51969981238274,0
2022-02-09,IONQ,14.27,-36.589743589743584,1
2022-02-09,BA,215.86,-30.749287749287756,0
2022-02-09,FTI,6.71,-19.17142857142857,1
2022-02-09,NRG,40.88,-23.360000000000003,0
2022-02-09,CCL,23.19,-10.03896103896104,0
2024-08-08,LEG,12.59,-2.8678815489749434,1
2024-08-08,FSLY,5.86,-18.3125,1
2024-08-08,AIV,8.62,-20.046511627906977,0
2024-08-08,OKLO,7.28,-1.4081237911025146,1
2024-08-08,CORZ,10.14,-2.248337028824834,1
2024-08-08,IONQ,7.11,-39.5,1
2022-08-30,NCLH,13.44,-11.01639344262295,1
2022-08-30,ZETA,6.98,-11.07936507936508,1
2022-08-30,VST,24.18,-7.62776025236593,0
2022-08-30,MSTR,24.02,-2.55531914893617,1
2022-08-30,AIV,8.9,5.632911392405063,0
2022-08-30,CCL,9.77,-6.068322981366459,1
2022-10-27,ZETA,8.03,-16.387755102040817,1
2022-10-27,HRB,41.21,-39.24761904761905,0
2022-10-27,FSLY,8.5,-16.346153846153847,1
2022-10-27,CELH,29.79,-37.2375,1
2022-10-27,MGNI,7.17,-39.833333333333336,1
2022-10-27,U,27.88,-33.19047619047619,1
2022-10-27,ASTS,5.91,-9.85,1
2022-10-27,BA,139.76,-25.18198198198198,1
2021-08-13,NCLH,25.04,-12.90721649484536,1
2021-08-13,ZETA,5.81,-3.14054054054054,1
2021-08-13,MSTR,72.8,-23.71335504885993,0
2021-08-13,UAL,46.49,-34.69402985074627,1
2021-08-13,RCL,78.89,-14.91304347826087,1
2021-08-13,ASTS,9.54,-24.46153846153846,1
2021-08-13,FTI,6.89,-18.62162162162162,1
2021-08-13,CCL,22.86,-12.491803278688524,1
2021-04-28,NCLH,30.23,-7.266826923076923,1
2021-04-28,AAL,21.7,-11.01522842639594,1
2021-04-28,HRB,22.4,-17.63779527559055,1
2021-04-28,VST,16.79,-3.9881235154394297,1
2021-04-28,UAL,53.55,-12.482517482517482,1
2021-04-28,HIMS,12.35,-36.3235294117647,1
2021-04-28,RCL,87.47,-18.77038626609442,1
2021-04-28,DAL,46.44,-25.1027027027027,0
2021-04-28,FTI,7.91,9.646341463414634,1
2021-04-28,CCL,27.8,-15.444444444444445,1
2024-01-09,NEM,38.68,-12.012422360248449,0
2024-01-09,ZETA,8.55,-38.86363636363637,1
2024-01-09,HRB,46.48,-34.94736842105263,0
2024-01-09,ALB,133.67,-25.41254752851711,0
2024-01-09,LEG,25.67,-11.775229357798166,0
2024-01-09,GTLB,61.29,-33.30978260869565,1
2024-01-09,AIV,7.81,-7.299065420560747,0
2024-01-09,ASTS,4.89,-13.971428571428572,0
2021-12-02,NCLH,19.16,-8.366812227074236,1
2021-12-02,ZETA,8.18,-15.433962264150942,1
2021-12-02,HRB,23.68,-27.858823529411765,0
2021-12-02,RKLB,14.81,-37.97435897435897,0
2021-12-02,RCL,68.88,-12.322003577817531,1
2021-12-02,CCL,17.89,-7.744588744588745,1
2024-08-21,LEG,12.47,-2.8405466970387248,1
2024-08-21,FSLY,6.46,-20.1875,1
2024-08-21,AIV,8.75,-20.348837209302324,0
2024-08-21,OKLO,7.09,-1.3713733075435204,1
2024-08-21,CORZ,10.54,-2.337028824833703,1
2023-02-17,ZETA,9.52,-26.444444444444443,1
2023-02-17,HRB,39.0,-27.272727272727277,0
2023-02-17,MSTR,29.41,-13.429223744292235,1
2023-02-17,AIV,7.61,-5.514492753623189,0
2023-02-17,ASTS,6.47,-15.78048780487805,0
2023-02-17,NRG,34.22,-7.174004192872117,0
2023-02-17,CCL,11.29,-8.889763779527557,0
2021-03-23,NCLH,26.6,-10.59760956175299,1
2021-03-23,AAL,22.27,-5.84514435695538,1
2021-03-23,HRB,19.85,-15.62992125984252,1
2021-03-23,MRO,10.17,-23.65116279069768,1
2021-03-23,ALK,65.66,-18.922190201729105,1
2021-03-23,AIV,5.65,-21.73076923076923,1
2021-03-23,HBI,19.24,-20.25263157894737,1
2021-03-23,LYV,81.64,-39.0622009569378,1
2021-03-23,RCL,83.9,-13.776683087027916,1
2021-03-23,DAL,45.64,-38.35294117647059,1
2021-03-23,BA,241.25,-16.467576791808874,0
2021-03-23,LUV,57.62,-37.41558441558441,1
2021-03-23,CCL,25.33,-14.07222222222222,1
2022-02-28,NCLH,19.49,-4.860349127182045,1
2022-02-28,ZETA,13.01,-27.680851063829788,0
2022-02-28,HRB,24.81,-22.55454545454545,1
2022-02-28,FSLY,18.6,-37.95918367346939,0
2022-02-28,HIMS,5.22,-34.8,0
2022-02-28,RCL,80.72,-15.144465290806751,0
2022-02-28,BA,205.34,-29.25071225071225,0
2022-02-28,FTI,6.85,-19.571428571428573,1
2022-02-28,CCL,20.33,-12.24698795180723,0
2022-02-02,NCLH,21.31,-5.314214463840399,1
2022-02-02,ZETA,9.96,-21.19148936170213,1
2022-02-02,HRB,24.02,-21.83636363636364,1
2022-02-02,HIMS,4.73,-31.53333333333334,1
2022-02-02,TMDX,15.35,-33.369565217391305,1
2022-02-02,RCL,81.24,-15.24202626641651,0
2022-02-02,IONQ,11.49,-29.46153846153846,1
2022-02-02,BA,207.52,-29.561253561253565,0
2022-02-02,FTI,6.77,-19.34285714285714,1
2022-02-02,NRG,39.88,-22.78857142857143,0
2022-02-02,CCL,20.85,-9.025974025974026,1
2019-12-03,DT,27.02,-17.10126582278481,1
2019-12-03,HRB,23.6,-24.842105263157897,0
2022-06-30,NCLH,11.12,-9.114754098360656,1
2022-06-30,ZETA,4.52,-7.174603174603174,1
2022-06-30,VST,22.85,-7.20820189274448,1
2022-06-30,MSTR,16.43,-1.747872340425532,1
2022-06-30,AIV,6.4,4.050632911392405,1
2022-06-30,ASTS,6.28,-39.25,1
2022-06-30,CCL,8.65,-5.372670807453416,1
2023-05-01,ZETA,9.93,-26.13157894736842,0
2023-05-01,CLBT,5.49,-24.954545454545457,1
2023-05-01,MU,62.35,-29.27230046948357,1
2023-05-01,MSTR,30.75,7.884615384615385,1
2023-05-01,ALK,43.49,-39.18018018018018,1
2023-05-01,MGNI,9.39,-12.863013698630136,1
2023-05-01,IONQ,5.49,-39.21428571428572,1
2023-05-01,ASTS,4.7,-7.46031746031746,1
2023-05-01,NRG,34.0,-5.862068965517242,1
2024-06-04,CLBT,10.41,-28.916666666666668,1
2024-06-04,FSLY,7.59,-23.71875,0
2024-06-04,ALK,41.76,-39.771428571428565,0
2024-06-04,CORZ,6.83,7.5054945054945055,1
2023-01-17,ZETA,8.65,-24.02777777777778,1
2023-01-17,HRB,38.16,-26.685314685314683,0
2023-01-17,MSTR,23.59,-10.771689497716896,1
2023-01-17,FSLY,10.16,-26.73684210526316,1
2023-01-17,MGNI,9.51,-35.22222222222222,1
2023-01-17,AIV,7.51,-5.442028985507247,0
2023-01-17,ASTS,5.5,-13.414634146341465,1
2023-01-17,NRG,32.15,-6.740041928721174,1
2023-01-17,CCL,10.88,-8.566929133858268,1
2023-02-14,ZETA,9.76,-27.11111111111111,1
2023-02-14,HRB,39.65,-27.727272727272727,0
2023-02-14,MSTR,27.11,-12.378995433789957,1
2023-02-14,FSLY,13.43,-35.34210526315789,1
2023-02-14,AIV,7.67,-5.557971014492754,0
2023-02-14,ASTS,6.2,-15.121951219512196,1
2023-02-14,NRG,35.1,-7.358490566037736,0
2023-02-14,CCL,11.88,-9.354330708661418,0
2023-05-02,ZETA,9.24,-24.31578947368421,0
2023-05-02,CLBT,5.39,-24.5,1
2023-05-02,RKLB,3.77,-39.35281837160752,1
2023-05-02,MU,61.9,-29.061032863849768,1
2023-05-02,MSTR,32.8,8.41025641025641,1
2023-05-02,FSLY,14.19,-39.41666666666666,1
2023-05-02,CFLT,20.5,-39.42307692307692,1
2023-05-02,ALK,43.37,-39.07207207207207,1
2023-05-02,MGNI,9.0,-12.32876712328767,1
2023-05-02,IONQ,5.31,-37.92857142857142,1
2023-05-02,ASTS,4.64,-7.365079365079365,1
2023-05-02,NRG,33.33,-5.746551724137931,1
2021-02-19,NCLH,26.85,-10.697211155378488,1
2021-02-19,AAL,18.68,-4.902887139107611,1
2021-02-19,HRB,19.22,-15.133858267716535,1
2021-02-19,MRO,9.45,-21.97674418604651,1
2021-02-19,UAL,48.03,-7.51643192488263,1
2021-02-19,ALK,62.28,-17.948126801152736,1
2021-02-19,AIV,4.82,-18.53846153846154,1
2021-02-19,HBI,17.86,-18.8,1
2021-02-19,RCL,78.87,-12.950738916256158,1
2021-02-19,DAL,45.67,-38.37815126050421,1
2021-02-19,BA,217.47,-14.844368600682593,1
2021-02-19,LUV,52.81,-34.29220779220779,1
2021-02-19,CCL,24.59,-8.56794425087108,1
2022-07-26,NCLH,11.18,-9.163934426229508,1
2022-07-26,ZETA,4.82,-7.650793650793651,1
2022-07-26,VST,23.75,-7.49211356466877,0
2022-07-26,MSTR,23.76,-2.527659574468085,1
2022-07-26,AIV,7.7,4.873417721518988,1
2022-07-26,ASTS,6.06,-37.875,1
2022-07-26,CCL,8.5,-5.279503105590062,1
2023-05-11,ZETA,8.29,-21.81578947368421,1
2023-05-11,CLBT,5.61,-25.5,1
2023-05-11,MU,61.61,-28.924882629107984,1
2023-05-11,MSTR,28.74,7.369230769230769,1
2023-05-11,FSLY,13.14,-36.5,1
2023-05-11,ALK,43.05,-38.783783783783775,1
2023-05-11,MGNI,11.88,-16.27397260273973,1
2023-05-11,ASTS,5.13,-8.142857142857142,1
2023-05-11,NRG,31.04,-5.3517241379310345,1
2021-02-22,NCLH,28.56,-11.378486055776891,1
2021-02-22,AAL,20.44,-5.36482939632546,1
2021-02-22,HRB,19.45,-15.31496062992126,1
2021-02-22,MRO,10.2,-23.72093023255814,1
2021-02-22,UAL,49.7,-7.777777777777779,1
2021-02-22,ALK,63.61,-18.331412103746395,1
2021-02-22,AIV,4.85,-18.653846153846157,1
2021-02-22,HBI,18.17,-19.126315789473686,1
2021-02-22,RCL,86.23,-14.159277504105091,1
2021-02-22,BA,212.88,-14.531058020477817,1
2021-02-22,LUV,54.79,-35.577922077922075,1
2021-02-22,CCL,25.97,-9.048780487804878,1
2022-03-30,NCLH,21.22,-5.291770573566085,0
2022-03-30,ZETA,11.95,-25.425531914893615,1
2022-03-30,HRB,26.21,-23.827272727272724,1
2022-03-30,FSLY,17.86,-36.44897959183673,0
2022-03-30,HIMS,5.32,-35.46666666666667,0
2022-03-30,RCL,81.48,-15.287054409005629,0
2022-03-30,IONQ,12.37,-31.717948717948715,0
2022-03-30,BA,194.91,-27.764957264957268,0
2022-03-30,FTI,7.75,-22.142857142857142,1
2022-03-30,NRG,38.02,-21.72571428571429,1
2022-03-30,CCL,19.6,-11.807228915662652,0
2022-09-06,NCLH,13.32,-10.918032786885249,1
2022-09-06,ZETA,7.0,-11.11111111111111,1
2022-09-06,VST,24.34,-7.678233438485805,0
2022-09-06,MSTR,20.43,-2.1734042553191486,1
2022-09-06,MGNI,7.27,-38.26315789473684,1
2022-09-06,AIV,8.99,5.689873417721519,0
2023-06-20,ZETA,8.84,-23.26315789473684,0
2023-06-20,CLBT,6.22,-28.27272727272727,1
2023-06-20,MU,66.9,-38.67052023121388,0
2023-06-20,MSTR,31.34,8.035897435897436,1
2023-06-20,MGNI,13.42,-18.383561643835616,1
2023-06-20,ASTS,6.12,-9.714285714285714,1
2023-06-20,NRG,33.52,-5.779310344827587,1
2024-01-30,NEM,34.51,-10.717391304347824,1
2024-01-30,HRB,47.39,-35.63157894736842,0
2024-01-30,ALB,120.31,-22.872623574144487,1
2024-01-30,LEG,23.66,-10.853211009174313,0
2024-01-30,CORZ,3.15,-6.1764705882352935,1
2024-01-30,ASTS,2.92,-8.342857142857143,1
2022-01-12,NCLH,22.22,-5.541147132169576,0
2022-01-12,ZETA,8.51,-18.106382978723406,1
2022-01-12,HRB,22.51,-20.463636363636365,1
2022-01-12,HIMS,5.58,-37.2,0
2022-01-12,TMDX,16.9,-36.7391304347826,1
2022-01-12,RCL,82.26,-15.433395872420263,0
2022-01-12,IONQ,14.09,-36.12820512820512,1
2022-01-12,BA,217.45,-30.97578347578348,0
2022-01-12,FTI,6.95,-19.857142857142858,1
2022-01-12,NRG,41.33,-23.617142857142856,0
