date,symbol,price,pe_ratio,to_buy,sma_10d,sma_100d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma10D_100D,relative_std,deriv_1w,deriv_1m,deriv_2m,deriv_3m,deriv_4m,deriv_5m,deriv_6m,deriv_max4M,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_50d_to_sma_100d_ratio,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2021-01-20,LUV,48.21,-31.31,1,47.52,42.69,46.25,0.69,46.83,46.34,44.62,39.34,40.0,34.51,33.36,36.41,57.7,1,0,2013000000,-649000000,-908000000,0,industrials,-925000000,20,28492110000.0,12199000000,20,-63000000,11063000000,1136000000,-1.68,2096568216.0,2069518435.0,29628110000.0,48.82,6,36.86,118,11.96,0.95,0.01,48.82,6,45.04,16,3.78,0.84,0.01,48.82,6,46.66,5,2.16,0.72,0.01,48.82,6,0,28.87,243,125,19.95,0.97,0.01,-0.46,0.19,0.6,0.32,0.43,14.15,0.1,-28.62,-285.33,-20.16,0.04,-0.0,-32.03,-45.65,14.72,13.77,-0.39,0.04,0.13,0.01,0.03,0.08,0.11,0.01,5.52,1.87,1.8,2.96,2.05,2.74,2.48,-0.1,0.1,-0.1,0.08,1.95,0.04,0.44,0.03,1.03,1.4,0.04,0.08,0.23,0.21,0.4,0.45,0.32,-0.16,0.01,0.05,-0.79,0.04,0.13,-0.02,-0.42,0.01,0.04,0.13,0.03,0.11,0.08,3,1,0,-97.91,5,-0.01,-17.64
2024-04-30,FSLY,12.65,-39.53,0,12.64,16.23,13.28,0.24,12.96,12.79,14.7,19.93,18.49,17.71,14.62,18.79,14.12,4,38248000,133520000,70934000,-43427000,0,technology,-19752000,30,1702525550.0,425688000,30,-89000,150809000,274879000,-0.06,133105739.0,131656684.0,1977404550.0,24.99,78,12.3,11,12.69,0.03,0.98,13.97,21,12.3,11,1.67,0.21,0.1,12.97,1,12.3,11,0.67,0.52,0.03,24.99,78,0,12.3,11,0,12.69,0.03,0.98,-0.15,0.13,1.0,0.13,0.25,12.75,0.23,-198.13,-866.02,-67.92,0.16,-0.0,-100.11,27.88,14.81,12.93,0.18,-0.05,-0.22,0.0,-0.05,-0.18,-0.22,0.02,-1.24,-0.14,-1.02,-2.43,-1.46,-1.01,-0.33,-0.16,0.03,-0.16,0.03,7.86,-0.86,0.66,-0.02,0.98,0.71,-0.01,-0.14,-0.37,-0.32,-0.29,-0.13,-0.33,-0.1,0.01,-0.12,-1.11,-0.13,-0.26,0.08,0.04,0.0,-0.05,-0.22,-0.05,-0.22,-0.18,1,0,0,-284.1,2,0.0,-10.48
2024-04-30,ASTS,2.21,-13.81,1,2.17,3.48,2.66,0.07,2.11,2.89,3.23,3.26,5.81,4.69,3.04,3.83,5.32,4,4257000,500000,-19011000,-19730000,0,technology,-35555000,30,661638314.0,174016000,30,19945000,212440000,-38424000,-0.21,3675000.0,7583333.0,623214314.0,5.01,116,2.01,28,3.0,0.07,1.27,2.63,29,2.01,28,0.62,0.32,0.19,2.33,1,2.05,13,0.28,0.57,0.05,6.36,125,9,2.01,28,0,4.35,0.05,1.88,-71.11,0.14,0.69,0.21,0.26,1323.28,0.04,-10.49,-279.75,-0.21,-0.06,-0.0,-17.53,-32.78,1246.43,87.25,-1236.03,-0.17,-0.36,0.02,-0.18,-0.24,-0.38,0.03,0.4,-0.68,-0.51,-0.35,-0.9,-0.5,-0.14,-0.02,0.01,-0.03,0.01,-1.59,0.33,-0.61,0.05,1.05,0.47,-0.24,-0.32,-0.32,-0.62,-0.53,-0.27,-0.42,-0.58,-0.27,-0.35,-0.22,-0.11,-0.01,-0.44,-0.43,0.02,-0.17,-0.36,-0.18,-0.38,-0.24,1,0,0,-85.14,1,0.03,-59.21
2021-02-03,HRB,18.55,-14.61,1,17.73,16.87,16.85,0.77,16.96,15.56,18.53,17.83,15.45,14.71,14.59,14.57,22.08,2,0,308227000,-72046000,-232994000,-47689000,consumer cyclical,-221800000,3,3379774402.0,2801166000,3,1755000,280249000,2520917000,2.86,1855103350.0,470830000.0,5900691402.0,19.18,71,15.16,43,4.02,0.84,0.03,18.58,7,15.66,30,2.92,0.99,0.0,18.58,7,16.67,13,1.91,0.98,0.0,19.76,240,169,13.15,209,166,6.61,0.82,0.07,-0.72,0.44,0.61,0.73,0.83,10.97,-1.49,6.49,-4.35,-0.4,0.75,0.2,-26.6,-81.9,19.14,7.18,-3.79,0.1,0.1,0.05,0.05,-0.0,0.05,0.04,6.36,2.99,0.01,0.24,0.78,0.77,0.66,-0.01,0.08,-0.01,0.03,1.13,298.0,-0.69,0.09,1.09,1.26,0.19,0.0,0.04,0.2,0.26,0.27,0.27,-0.16,0.09,-0.08,-2.06,-0.16,0.04,0.15,-0.34,0.05,0.1,0.1,0.05,0.05,-0.0,3,1,0,-26.59,2,0.01,-19.7
2021-02-03,LYV,71.44,-34.18,1,69.83,63.88,71.17,2.28,72.18,73.21,67.92,52.71,53.18,55.55,47.56,45.01,65.18,2,27646000,237383000,34109000,-443332000,0,communication services,-258155000,34,15326163079.0,6461332000,34,5558000,2537787000,3923545000,-2.2,209275636.0,303996152.0,19249708079.0,76.54,15,48.8,96,27.74,0.82,0.07,76.54,15,66.45,5,10.09,0.49,0.07,74.59,13,66.45,5,8.14,0.61,0.04,76.54,15,0,42.62,222,126,33.92,0.85,0.07,-1.09,0.3,0.82,0.36,0.42,64.56,-0.33,-32.49,97.65,1.51,0.26,-0.0,-74.57,564.36,81.09,50.42,-14.15,0.0,0.12,0.02,-0.02,0.11,0.09,0.03,-2.96,-1.77,1.76,6.24,4.56,3.18,3.98,-0.34,0.24,-0.34,0.13,0.67,-2.01,0.37,-0.01,0.99,1.29,-0.02,0.05,0.36,0.34,0.29,0.5,0.59,0.1,-0.01,0.06,-1.22,0.08,0.29,-0.01,-0.27,0.02,0.0,0.12,-0.02,0.09,0.11,3,1,0,138.74,4,-0.01,7.13
2021-02-03,DAL,39.78,-33.43,1,39.19,36.42,40.34,0.9,40.12,40.18,40.17,31.4,30.38,30.38,25.77,28.28,51.71,2,304000000,3973000000,-1486000000,-755000000,0,industrials,-244000000,34,25300080000.0,35548000000,34,21000000,8307000000,27241000000,-2.5,3666704621.0,3941825948.0,52541080000.0,42.95,62,29.65,98,13.3,0.76,0.08,41.62,14,37.82,2,3.8,0.52,0.05,40.67,13,37.82,2,2.85,0.69,0.02,42.95,62,0,24.94,188,90,18.01,0.82,0.08,-0.06,0.21,0.74,0.29,1.41,6.37,0.25,-15.91,-63.22,-9.93,1.08,-0.0,-215.33,-35.36,13.22,6.42,0.05,-0.01,0.09,0.02,-0.03,0.11,0.08,0.02,-1.36,-0.4,-0.2,2.79,2.35,1.88,2.34,-0.05,0.1,-0.05,0.08,2.4,1.05,0.19,-0.01,0.99,1.31,-0.01,-0.01,0.27,0.31,0.31,0.54,0.41,-0.23,-0.0,-0.0,0.2,0.0,0.28,0.03,-0.5,0.02,-0.01,0.09,-0.03,0.08,0.11,2,0,0,-82.45,5,-0.02,-24.21
2021-02-03,BA,207.39,-14.16,1,200.83,190.64,214.62,4.98,205.63,217.9,215.42,155.94,159.73,172.99,169.79,182.39,306.54,2,605000000,15304000000,-5688000000,-8439000000,0,industrials,-7349000000,34,121052641268.0,63583000000,34,122000000,7752000000,55831000000,-1.69,15059513581.0,15234825942.0,176883641268.0,238.17,58,144.39,96,93.78,0.67,0.15,212.71,27,194.03,7,18.68,0.72,0.03,207.41,13,194.03,7,13.38,1.0,0.0,238.17,58,0,144.39,96,0,93.78,0.67,0.15,-0.48,0.2,1.0,0.2,0.53,7.91,-0.38,-122.79,323.95,40.95,0.46,-0.0,-24.07,-31.1,11.56,7.95,0.04,-0.03,0.09,0.03,-0.06,0.13,0.05,0.02,7.04,-10.51,-4.02,17.15,11.92,6.88,6.27,-0.53,0.66,-0.53,0.66,-1.67,1.62,0.44,0.01,1.01,1.2,-0.05,-0.04,0.33,0.3,0.2,0.22,0.14,-0.32,-0.06,-0.05,0.24,0.01,0.38,-0.02,-0.45,0.03,-0.03,0.09,-0.06,0.05,0.13,2,0,0,36.5,5,-0.0,-34.48
2023-07-12,ZETA,8.7,-25.59,0,8.36,9.43,8.65,0.24,8.4,8.97,8.73,10.34,10.67,9.39,8.41,8.54,6.63,7,17343000,171817000,109780000,-52159000,0,technology,-36457000,12,1756978196.0,183942000,12,-2838000,117066000,66876000,-0.28,161972305.0,178889747.0,1823854196.0,10.83,103,7.98,6,2.85,0.25,0.24,9.3,29,7.98,6,1.32,0.55,0.07,8.7,0,7.98,6,0.72,1.0,0.0,11.02,131,28,7.88,196,190,3.14,0.26,0.27,-0.21,0.42,0.91,0.46,0.1,10.23,-0.01,-31.23,3041.96,297.48,0.04,-0.0,-50.03,16.61,10.62,9.82,-0.4,0.01,-0.08,0.04,-0.03,-0.08,-0.11,0.03,1.2,-0.27,-0.02,-0.55,-0.49,-0.14,0.05,-0.02,0.12,-0.02,0.0,-5.44,17.0,0.11,0.04,1.04,0.93,-0.03,-0.0,-0.16,-0.18,-0.07,0.03,0.02,0.31,-0.06,-0.04,0.68,0.03,-0.16,-0.03,0.27,0.04,0.01,-0.08,-0.03,-0.11,-0.08,2,0,0,744.33,2,0.01,26.09
2023-07-12,MU,63.79,-36.87,1,63.22,62.18,65.27,1.72,65.0,67.87,61.12,60.82,56.61,61.26,54.56,54.99,62.59,7,758000000,3752000000,-668000000,-1892000000,-126000000,technology,322000000,41,69850050000.0,13848000000,41,48000000,9298000000,4550000000,-1.61,3649706046.0,3956215908.0,74400050000.0,73.93,47,53.9,121,20.03,0.49,0.16,69.12,28,60.65,5,8.47,0.37,0.08,64.33,13,60.65,5,3.68,0.85,0.01,73.93,47,0,49.12,196,75,24.81,0.59,0.16,0.09,0.34,0.81,0.42,0.2,18.62,-0.29,-39.61,136.81,7.35,0.07,0.07,231.06,-111.38,19.83,17.66,-0.96,-0.02,0.03,0.01,-0.03,0.05,0.02,0.03,-4.84,-4.08,1.34,0.99,1.8,0.51,1.54,-0.22,0.08,-0.22,0.07,0.19,-4.06,-0.45,-0.02,0.98,1.04,-0.06,0.04,0.05,0.13,0.04,0.17,0.16,0.02,-0.04,0.06,-1.67,0.11,0.0,0.07,-0.13,0.01,-0.02,0.03,-0.03,0.02,0.05,2,0,0,54.22,5,-0.0,1.01
2023-07-12,WDC,38.42,-17.23,1,37.92,37.01,37.59,0.37,38.0,39.66,33.33,36.93,37.82,43.24,35.21,35.4,48.53,7,458000000,2672000000,92000000,-715000000,0,technology,-456000000,12,12409660000.0,7070000000,12,193000000,2023000000,5047000000,-2.02,2526246990.0,2655128923.0,17456660000.0,41.08,27,32.09,78,8.99,0.7,0.07,41.08,27,37.36,6,3.72,0.28,0.07,38.51,9,37.36,6,1.15,0.92,0.0,44.97,166,139,30.21,196,118,14.76,0.56,0.17,-0.17,0.25,0.61,0.41,0.57,4.64,-0.05,-19.03,349.34,75.22,0.41,-0.0,-38.28,189.75,6.53,4.67,0.03,0.02,0.04,0.01,0.01,0.02,0.02,0.01,1.68,-1.24,2.55,0.5,0.15,-0.96,0.54,-0.1,0.08,-0.04,0.04,-2.35,-1.49,2.31,0.01,1.01,0.89,-0.03,0.15,0.04,0.02,-0.11,0.09,0.09,-0.21,-0.04,0.14,-1.3,0.19,-0.1,-0.02,-0.27,0.01,0.02,0.04,0.01,0.02,0.02,3,1,0,120.44,4,-0.0,-21.86
2023-07-12,S,14.62,-39.51,1,14.79,16.26,16.53,0.28,15.13,16.2,16.9,16.27,15.49,15.6,14.15,14.86,26.55,7,55263000,133393000,90810000,-106869000,0,technology,-95143000,73,4286151262.0,26480000,73,-359000,150099000,-123619000,-0.17,136618308.0,140977558.0,4162532262.0,21.38,42,12.77,37,8.61,0.21,0.46,16.65,27,14.29,5,2.36,0.14,0.14,15.13,9,14.29,5,0.84,0.39,0.03,21.38,42,0,12.77,37,0,8.61,0.21,0.46,-0.71,0.27,1.0,0.27,0.01,32.13,-0.14,-88.07,634.27,19.74,-0.03,-0.0,-43.75,45.84,31.21,30.4,-1.73,-0.12,-0.1,-0.01,-0.11,0.02,-0.09,0.02,-2.04,-1.58,-1.14,-0.55,-0.22,-0.2,0.08,-0.16,0.05,-0.16,0.05,0.29,0.39,1.53,-0.03,0.97,0.94,-0.1,-0.13,-0.1,-0.06,-0.06,0.03,-0.02,-0.45,-0.07,-0.1,-0.37,-0.04,0.04,0.05,-0.47,-0.01,-0.12,-0.1,-0.11,-0.09,0.02,0,0,1,137.07,3,0.0,-44.29
2021-07-26,NCLH,26.02,-13.41,0,24.7,29.17,29.29,1.35,25.74,30.97,29.28,28.85,28.42,27.3,24.86,25.01,15.77,7,0,4368000,-245359000,-717789000,-61438000,consumer cyclical,-373963000,26,9611322137.0,12285867000,26,25501000,2750140000,9535727000,-1.97,10023511.0,233389303.0,19147049137.0,33.71,48,21.87,7,11.84,0.35,0.3,29.51,25,21.87,7,7.64,0.54,0.13,26.09,13,21.87,7,4.22,0.98,0.0,33.71,48,0,21.87,7,0,11.84,0.35,0.3,-85.61,0.65,1.0,0.65,1.28,2200.39,0.03,-13.22,-411.97,-0.19,0.99,0.09,-51.2,-78.04,4383.48,41.18,-2159.21,-0.11,-0.11,0.05,-0.16,0.0,-0.15,0.05,1.12,-4.95,-1.63,-0.94,-0.6,-0.26,0.19,-0.16,0.59,-0.16,0.59,-1.23,2.04,0.57,0.01,1.01,0.95,-0.16,-0.11,-0.1,-0.08,-0.05,0.05,0.04,0.65,-0.17,-0.12,0.4,0.06,0.01,0.02,0.58,0.05,-0.11,-0.11,-0.16,-0.15,0.0,1,0,0,-138.61,4,0.01,56.63
2021-07-26,UAL,49.46,-36.91,0,47.32,54.57,53.64,1.6,48.7,55.0,55.8,54.06,58.42,48.84,43.5,45.36,34.77,7,0,5471000000,-122000000,-434000000,0,industrials,460000000,26,16010202000.0,40081000000,26,-49000000,20838000000,19243000000,-3.96,5350921492.0,7639213178.0,35253202000.0,60.29,54,43.46,7,16.83,0.36,0.22,53.08,25,43.46,7,9.62,0.62,0.07,49.46,0,43.46,7,6.0,1.0,0.0,62.45,131,77,39.94,175,168,22.52,0.42,0.26,0.08,0.43,0.75,0.57,2.5,2.93,-0.6,-12.48,20.79,7.11,1.2,-0.0,76.64,-288.96,6.44,2.1,-0.83,-0.08,-0.09,0.05,-0.12,-0.02,-0.13,0.03,3.04,-5.54,-3.17,-1.53,-2.24,0.12,0.99,-0.2,0.86,-0.1,0.05,-1.55,0.75,-0.32,0.02,1.02,1.01,-0.1,-0.11,-0.09,-0.15,0.01,0.14,0.09,0.42,-0.11,-0.13,-0.1,-0.01,0.03,-0.07,0.25,0.05,-0.08,-0.09,-0.12,-0.13,-0.02,1,0,0,-51.0,4,0.01,36.09
2021-07-26,RCL,80.88,-15.29,1,76.1,85.82,85.36,3.23,77.76,87.09,85.11,84.94,87.7,82.88,71.93,72.8,61.52,7,0,50914000,-373916000,-1347255000,0,consumer cyclical,-731923000,26,20601187440.0,21667809000,26,24508000,4250369000,17417440000,-4.35,152381697.0,567028131.0,38018627440.0,96.98,54,69.51,7,27.47,0.41,0.2,86.04,24,69.51,7,16.53,0.69,0.06,80.88,0,69.51,7,11.37,1.0,0.0,96.98,54,0,65.0,178,171,31.98,0.5,0.2,-14.38,0.52,0.86,0.6,1.05,404.63,0.01,-18.6,-1718.29,-4.25,0.85,-0.0,-51.94,-101.68,746.72,36.33,-368.3,-0.05,-0.06,0.06,-0.11,-0.01,-0.11,0.04,12.48,-6.21,-2.12,-1.35,-1.71,-0.4,1.49,-0.3,1.62,-0.3,0.09,-3.01,1.94,-0.21,0.04,1.04,0.98,-0.07,-0.05,-0.05,-0.08,-0.02,0.12,0.11,0.31,-0.11,-0.09,0.24,0.02,0.0,-0.03,0.17,0.06,-0.05,-0.06,-0.11,-0.11,-0.01,1,0,0,-472.63,5,0.0,23.7
2022-07-22,NCLH,11.97,-9.81,1,12.02,16.53,13.36,0.74,11.55,12.12,15.88,21.19,18.64,22.03,21.86,20.92,24.65,7,0,1187181000,113865000,-509321000,0,consumer cyclical,-171222000,22,5036958499.0,13244560000,22,181587000,1903238000,11341322000,-0.88,1263531700.0,1583272520.0,16378280499.0,22.19,108,10.38,36,11.81,0.13,0.85,13.46,2,10.96,11,2.5,0.4,0.12,13.46,2,10.96,11,2.5,0.4,0.12,23.72,163,55,10.38,36,0,13.34,0.12,0.98,-0.14,0.19,0.89,0.21,2.63,4.24,-0.19,-13.66,72.19,17.02,2.25,-0.0,-95.66,143.84,13.8,3.18,-1.06,-0.1,-0.28,-0.0,-0.1,-0.19,-0.27,0.06,1.68,-0.15,-1.96,-3.07,-1.67,-2.01,-1.65,-0.09,0.04,-0.07,0.04,-12.2,-0.92,0.84,0.04,1.04,0.54,-0.01,-0.25,-0.44,-0.36,-0.46,-0.45,-0.43,-0.51,-0.05,-0.27,-0.83,-0.24,-0.25,0.14,-0.11,-0.0,-0.1,-0.28,-0.1,-0.27,-0.19,0,0,1,26.68,3,0.03,-51.24
2022-07-22,ZETA,5.26,-8.35,1,4.85,8.68,6.21,0.4,4.57,5.9,7.75,12.14,10.67,11.4,8.34,8.25,5.8,7,18038000,137301000,88806000,-86009000,0,technology,-70685000,22,944910128.0,183783000,22,13315000,110779000,73004000,0.03,130032310.0,141049509.0,1017914128.0,13.31,106,4.27,21,9.04,0.11,1.53,5.56,28,4.27,21,1.29,0.77,0.06,5.54,1,4.4,8,1.14,0.75,0.05,13.31,106,0,4.27,21,0,9.04,0.11,1.53,-0.51,0.14,1.0,0.14,0.19,6.88,0.35,175.18,507.33,73.72,0.08,-0.0,-14.4,11.46,7.41,6.7,-0.18,-0.15,-0.39,0.08,-0.22,-0.28,-0.44,0.08,2.76,-0.64,-1.25,-2.29,-1.35,-1.23,-0.51,-0.08,0.05,-0.08,0.05,-5.31,-0.49,0.7,0.15,1.15,0.46,-0.11,-0.32,-0.57,-0.51,-0.54,-0.37,-0.36,-0.09,-0.23,-0.41,-0.45,-0.24,-0.36,0.14,0.44,0.08,-0.15,-0.39,-0.22,-0.44,-0.28,1,0,0,169.89,1,-0.0,-16.38
2022-07-22,MSTR,28.19,-3.0,1,23.61,31.49,20.68,3.88,19.91,18.13,20.26,44.49,42.28,41.74,47.38,57.66,71.24,7,31790000,122073000,96869000,-1062298000,0,technology,-908931000,22,3187725200.0,2447025000,22,5120000,69386000,2377639000,-0.03,123317099.0,127185000.0,5565364200.0,52.0,115,15.22,39,36.78,0.35,0.84,28.97,1,16.43,22,12.54,0.94,0.03,28.97,1,19.25,10,9.72,0.92,0.03,72.14,234,119,15.22,39,0,56.92,0.23,1.56,-7.45,0.22,0.65,0.34,0.77,26.11,-0.42,-1084.23,2562.73,98.14,0.75,-0.0,-6.12,57.45,45.59,25.06,-1.05,0.36,-0.1,0.19,0.14,-0.34,-0.25,0.14,33.12,10.06,3.96,-5.43,-3.52,-2.71,-3.2,-0.21,0.33,-0.19,0.33,2.29,1.54,0.54,0.42,1.42,0.68,0.55,0.39,-0.37,-0.33,-0.32,-0.41,-0.51,-0.6,0.1,-0.02,-6.68,-0.11,-0.54,0.05,-0.33,0.19,0.36,-0.1,0.14,-0.25,-0.34,2,0,0,382.46,2,0.0,-66.86
2022-07-22,ASTS,6.37,-39.81,1,6.49,7.91,6.96,0.17,6.45,6.55,7.35,8.82,9.47,6.23,6.56,8.45,9.26,7,21144000,7264000,5062000,-8068000,0,technology,-29157000,22,719056728.0,12778000,22,1185000,202371000,-189593000,-1.03,4559854.0,3675000.0,529463728.0,10.96,115,6.11,36,4.85,0.05,0.72,6.79,29,6.22,16,0.57,0.26,0.07,6.78,11,6.22,9,0.56,0.27,0.06,10.96,115,0,5.13,176,140,5.83,0.21,0.72,-4.01,0.1,0.83,0.12,0.02,98.99,-0.8,-6.18,7.77,0.08,-0.26,-0.0,-18.16,104.6,72.89,195.66,96.67,-0.08,-0.19,-0.02,-0.07,-0.12,-0.18,0.03,-0.32,-0.18,-0.49,-0.82,-0.78,0.03,-0.03,-0.04,0.01,-0.04,0.01,0.78,-0.63,0.05,-0.01,0.99,1.02,-0.03,-0.13,-0.28,-0.33,0.02,-0.03,-0.25,-0.31,-0.02,-0.12,-0.88,-0.11,-0.17,-0.07,-0.29,-0.02,-0.08,-0.19,-0.07,-0.18,-0.12,0,0,1,22.01,1,0.04,-29.91
2021-07-15,FTI,7.74,-20.92,0,8.56,8.4,8.93,0.47,9.02,10.2,8.13,7.6,8.83,8.7,9.42,7.97,6.95,7,19200000,1668800000,32500000,-167000000,0,energy,129500000,15,3488418000.0,2477900000,15,11800000,854900000,1623000000,-0.01,1611978214.0,1697517818.0,5111418000.0,10.6,37,6.93,84,3.67,0.22,0.37,9.74,29,7.74,0,2.0,0.0,0.26,9.29,13,7.74,0,1.55,0.0,0.2,10.6,37,0,6.61,240,156,3.99,0.28,0.37,0.08,0.5,0.92,0.54,0.71,2.09,-2.31,-642.86,277.75,132.87,0.47,-0.0,39.47,157.27,3.06,2.06,-0.04,-0.13,-0.08,-0.1,-0.04,0.06,0.02,0.06,-5.12,-2.46,-0.2,0.05,-0.27,-0.19,-0.28,-0.08,0.01,-0.08,0.0,1.08,11.62,-1.17,-0.14,0.86,0.89,-0.24,-0.05,0.02,-0.12,-0.11,-0.18,-0.03,0.11,-0.12,0.11,-2.06,0.25,0.07,-0.14,0.36,-0.1,-0.13,-0.08,-0.04,0.02,0.06,0,0,1,-42.09,2,-0.0,23.17
2022-12-16,ZETA,8.6,-17.55,1,8.63,7.44,8.15,0.42,8.46,8.48,7.03,7.26,6.98,4.57,6.9,8.46,8.39,12,16954000,152252000,94723000,-69440000,0,technology,-53139000,77,1598702312.0,183868000,77,13367000,114808000,69060000,0.04,141049509.0,160389127.0,1667762312.0,9.27,4,6.08,84,3.19,0.79,0.08,9.27,4,8.1,10,1.17,0.43,0.08,9.27,4,8.1,10,1.17,0.43,0.08,12.34,241,237,4.27,168,84,8.07,0.54,0.43,-0.35,0.14,0.4,0.37,0.12,10.5,-10.51,212.9,-20.25,-1.93,0.04,-0.0,-31.38,17.61,10.95,9.97,-0.53,0.06,0.16,-0.0,0.06,0.1,0.16,0.05,0.56,0.12,0.78,0.45,0.4,0.81,0.28,-0.17,0.03,-0.02,0.03,3.67,-0.85,0.1,0.02,1.02,1.88,0.01,0.22,0.18,0.23,0.88,0.25,0.02,0.03,-0.0,0.2,-1.01,0.21,-0.03,0.04,-0.18,-0.0,0.06,0.16,0.06,0.16,0.1,2,0,0,44.72,2,0.0,2.86
2022-12-16,HRB,40.33,-38.41,0,41.45,42.5,41.08,0.57,42.45,40.37,39.46,44.99,42.82,36.87,35.02,27.45,23.27,12,0,179985000,19727000,-167367000,-43093000,consumer cyclical,-171876000,77,6215619270.0,1907812000,77,120599000,322824000,1584988000,-1.08,181763333.0,148888333.0,7800607270.0,48.44,120,38.05,70,10.39,0.22,0.2,43.71,16,40.33,0,3.38,0.0,0.08,42.25,11,40.33,0,1.92,0.0,0.05,48.44,120,0,23.77,220,150,24.67,0.67,0.2,-0.95,0.14,0.42,0.33,0.31,34.53,0.37,-37.17,-101.46,-2.94,0.26,0.26,-45.39,395.43,43.34,41.75,7.21,-0.02,-0.05,-0.03,0.01,-0.03,-0.02,0.01,-8.48,-0.04,0.43,-1.55,-0.62,0.69,0.88,-0.07,0.03,-0.07,0.08,211.0,-1.09,1.5,-0.05,0.95,1.09,-0.0,0.02,-0.1,-0.06,0.09,0.15,0.47,0.73,0.05,0.08,-0.32,0.02,-0.12,0.05,0.5,-0.03,-0.02,-0.05,0.01,-0.02,-0.03,0,0,1,52.85,3,0.0,78.13
2022-12-16,U,28.99,-34.51,1,33.38,36.71,31.65,2.5,36.8,28.4,32.77,38.9,51.48,39.1,39.0,49.58,124.89,12,248380000,322881000,210978000,-250021000,0,technology,-193928000,77,10183143360.0,1729985000,77,0,1239337000,490648000,-0.15,326079543.0,437859237.0,10673791360.0,52.1,121,21.5,37,30.6,0.24,0.8,40.94,14,28.99,0,11.95,0.0,0.41,38.08,11,28.99,0,9.09,0.0,0.31,91.64,241,120,21.5,37,0,70.14,0.11,2.16,-0.6,0.17,0.44,0.39,0.17,31.54,-1.08,-193.64,179.56,5.69,0.05,-0.0,-55.04,50.59,33.06,23.26,-8.28,-0.08,-0.21,-0.13,0.05,-0.14,-0.09,0.09,-31.24,0.59,-1.89,-3.3,-5.62,-2.02,-1.67,-0.19,0.2,-0.26,0.2,-53.95,-1.31,-0.41,-0.21,0.79,0.74,0.02,-0.12,-0.25,-0.44,-0.26,-0.26,-0.42,-0.77,0.3,0.12,1.41,-0.13,-0.16,-0.24,-0.69,-0.13,-0.08,-0.21,0.05,-0.09,-0.14,0,0,1,-4.63,4,0.0,-73.27
2022-12-16,S,13.98,-39.94,1,14.79,22.76,18.69,0.69,14.88,17.85,24.77,27.01,27.3,24.7,23.06,25.19,45.21,12,52234000,115323000,74317000,-98858000,0,technology,-87405000,46,3963959771.0,27706000,46,-781000,210472000,-182766000,-0.22,110997939.0,124698055.0,3781193771.0,29.33,95,13.97,9,15.36,0.0,1.1,16.91,29,13.97,9,2.94,0.0,0.21,15.88,4,13.97,9,1.91,0.01,0.14,37.93,241,146,13.97,9,0,23.96,0.0,1.71,-0.76,0.12,0.64,0.19,0.01,34.37,-0.29,-63.84,220.12,6.4,-0.05,-0.0,-43.26,50.88,32.79,31.79,-2.58,-0.25,-0.39,-0.05,-0.21,-0.18,-0.35,0.05,-3.6,-3.87,-5.4,-4.34,-3.33,-2.14,-1.51,-0.16,0.0,-0.1,0.0,-0.07,-0.28,0.3,-0.06,0.94,0.57,-0.22,-0.44,-0.48,-0.49,-0.43,-0.39,-0.45,-0.69,-0.17,-0.4,-0.58,-0.28,-0.08,-0.01,-0.49,-0.05,-0.25,-0.39,-0.21,-0.35,-0.18,0,0,1,40.98,3,0.01,-67.29
