date,symbol,price,ratio,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,other_expenses,ebitdaMargin,eps,costOfRevenue,revenues,revenues_lag_days,MarkRevRatio,cost_revenue_ratio
2023-03-10,OKE,64.4,0.55,0,66.74,63.22,65.24,62.37,224559000,0.189,1.08,4050660000,5032031000,69,5.734,0.8
2021-01-28,NI,22.17,0.5,1,22.07,23.74,22.92,23.39,411500000,0.674,0.22,723700000,1211000000,28,7.189,0.6
2021-01-28,DELL,37.45,0.49,1,38.08,29.18,35.16,30.72,0,0.121,1.11,16221000000,23482000000,90,1.196,0.69
2021-01-28,XOM,46.06,0.78,1,47.63,41.8,38.93,41.55,72000000,0.088,-4.7,30230000000,46203000000,28,4.252,0.65
2021-01-28,C,60.34,0.48,1,62.46,51.27,52.25,50.96,60659000000,0.227,1.93,34571000000,19314000000,28,6.504,1.79
2021-11-05,MRO,17.07,0.7,1,16.67,11.31,13.25,12.15,150000000,0.371,0.23,872000000,1438000000,36,8.82,0.61
2021-11-05,OXY,33.42,0.76,1,34.14,26.08,28.77,27.45,576000000,0.537,0.67,4424000000,6792000000,36,4.608,0.65
2024-03-21,F,12.92,0.42,0,12.32,12.21,11.51,12.71,-1802000000,0.005,-0.13,43432000000,45962000000,81,1.124,0.94
2024-03-21,CTVA,55.78,0.73,0,55.14,52.47,49.24,51.22,-177000000,0.118,-0.36,2366000000,3707000000,81,10.539,0.64
2024-03-21,C,61.33,0.57,0,58.38,47.53,51.09,47.46,-7465000000,-0.132,-1.16,12424000000,18840000000,81,6.219,0.66
2023-06-23,DAL,42.86,0.2,1,42.0,34.62,36.41,35.02,563000000,0.014,-0.57,11901000000,12759000000,84,2.147,0.93
2023-06-23,TAP,66.18,0.48,0,66.74,54.62,57.51,54.23,2800000,0.14,0.33,1575600000,2346300000,84,6.104,0.67
2021-06-03,CF,55.02,0.57,1,53.19,39.18,47.58,40.44,0,0.43,0.7,759000000,1048000000,64,11.314,0.72
2021-06-03,LYB,117.86,0.42,0,112.95,87.74,103.79,91.35,25000000,0.175,3.19,7678000000,9082000000,64,4.334,0.85
2021-07-15,OXY,27.23,0.42,1,30.05,20.69,27.5,22.07,578000000,0.506,-0.1,4610000000,5958000000,15,4.275,0.77
2021-07-15,WDC,66.91,0.72,0,69.54,56.1,70.39,59.32,0,0.187,2.03,3354000000,4920000000,13,4.216,0.68
2024-01-23,GM,35.23,0.37,1,35.5,34.38,32.12,36.57,8442000000,0.105,1.59,39670000000,42979000000,23,0.947,0.92
2024-01-23,C,53.3,0.5,1,52.32,46.14,44.94,45.56,-7465000000,-0.132,-1.16,12424000000,18840000000,23,5.405,0.66
2023-04-14,DAL,33.77,0.16,1,33.98,34.33,35.9,33.92,563000000,0.014,-0.57,11901000000,12759000000,14,1.691,0.93
2022-03-07,NI,30.11,0.74,0,29.09,26.01,26.85,25.94,9100000,0.337,0.44,859500000,1408600000,66,9.424,0.61
2023-05-05,VST,23.42,0.29,1,23.31,23.6,23.44,23.61,366000000,0.364,1.72,2591000000,4425000000,35,1.974,0.59
2023-05-05,EXPE,93.54,0.4,1,92.35,100.97,99.56,99.89,192000000,0.074,-0.92,414000000,2665000000,35,5.166,0.16
2023-05-05,RL,113.84,0.74,1,113.23,104.65,115.59,106.05,2700000,0.095,0.49,590200000,1540800000,34,4.869,0.38
2024-01-24,DLTR,130.16,0.78,1,133.55,134.28,119.71,132.94,-200000,0.041,0.97,5136100000,7314800000,88,3.877,0.7
2022-03-08,FOXA,41.84,0.51,0,41.91,38.51,39.75,38.6,-46000000,0.059,-0.15,3760000000,4441000000,67,5.304,0.85
2022-03-08,PFE,47.44,0.77,1,47.28,45.91,51.18,46.97,1306000000,0.234,0.6,9736000000,23838000000,67,11.178,0.41
2022-03-08,HUM,424.66,0.75,1,429.84,430.12,432.17,428.36,17632000000,0.01,-0.11,10121000000,21054000000,67,2.56,0.48
2023-05-16,VST,24.35,0.3,1,24.11,23.54,23.47,23.62,366000000,0.364,1.72,2591000000,4425000000,46,2.052,0.59
2023-05-16,EXPE,92.71,0.4,1,91.57,99.44,99.67,99.53,192000000,0.074,-0.92,414000000,2665000000,46,5.12,0.16
2023-05-16,RL,109.48,0.71,1,111.43,105.0,115.89,106.57,2700000,0.095,0.49,590200000,1540800000,45,4.682,0.38
2023-09-26,VST,32.99,0.46,1,33.14,25.37,27.82,25.63,-5000000,0.328,1.18,1920000000,3189000000,88,3.792,0.6
2023-09-26,EXPE,99.39,0.38,1,103.82,102.27,106.86,103.24,19000000,0.216,2.62,407000000,3358000000,88,4.21,0.12
2023-01-30,OKE,67.28,0.58,0,69.14,63.24,62.15,62.15,224559000,0.189,1.08,4050660000,5032031000,30,5.99,0.8
2023-01-30,HUM,484.91,0.62,0,492.73,481.2,512.27,487.93,18952000000,0.015,-0.12,12671000000,22439000000,30,2.701,0.56
2023-03-31,VST,24.0,0.29,1,23.94,23.75,23.4,23.49,366000000,0.364,1.72,2591000000,4425000000,0,2.023,0.59
2022-03-25,FOXA,41.22,0.5,0,40.5,38.68,39.57,38.8,-46000000,0.059,-0.15,3760000000,4441000000,84,5.226,0.85
2022-03-25,HUM,435.54,0.77,1,437.52,431.03,429.66,428.67,17632000000,0.01,-0.11,10121000000,21054000000,84,2.626,0.48
2024-02-22,FOXA,29.85,0.36,1,29.98,31.79,30.46,31.57,-17000000,0.082,0.23,3490000000,4234000000,53,3.391,0.82
2024-02-22,HUM,368.08,0.69,0,366.77,472.13,459.46,469.24,23508000000,-0.009,-4.42,3827000000,26462000000,53,1.683,0.14
2024-02-22,GS,390.47,0.77,1,385.19,340.42,351.55,341.36,-5287000000,0.268,5.56,3870000000,11318000000,53,11.578,0.34
2022-08-26,VST,24.93,0.18,0,25.34,22.44,24.53,23.14,394000000,-0.771,-3.17,2597000000,1588000000,57,6.496,1.64
2022-08-26,EXPE,103.41,0.42,1,109.73,155.15,124.89,153.23,197000000,0.062,-1.18,419000000,3181000000,57,5.124,0.13
2023-02-15,HUM,498.32,0.64,0,492.03,483.9,513.27,490.57,18952000000,0.015,-0.12,12671000000,22439000000,46,2.776,0.56
2021-09-27,EIX,57.7,0.79,1,57.94,58.74,57.3,58.41,43000000,0.352,0.84,2037000000,3315000000,89,6.595,0.61
2022-06-03,RL,105.19,0.78,0,97.79,114.99,111.15,114.89,5100000,0.038,0.34,556600000,1522700000,62,4.843,0.37
2022-02-01,FOXA,40.31,0.49,0,39.11,38.28,39.11,38.08,-46000000,0.059,-0.15,3760000000,4441000000,32,5.11,0.85
2022-02-01,HUM,390.68,0.69,1,381.97,427.58,426.04,431.27,17632000000,0.01,-0.11,10121000000,21054000000,32,2.355,0.48
2021-10-28,TRV,161.57,0.79,1,158.85,150.92,154.61,153.41,-2468000000,0.123,2.65,0,8805000000,28,4.474,0.0
2024-01-23,DLTR,131.4,0.79,1,134.34,134.28,119.65,133.04,-200000,0.041,0.97,5136100000,7314800000,87,3.914,0.7
2021-12-29,VST,21.87,0.19,1,21.62,18.84,19.3,18.49,36000000,0.241,0.01,2135000000,2991000000,90,3.528,0.71
2021-12-29,TRV,157.5,0.77,1,156.76,154.03,156.68,155.21,-2468000000,0.123,2.65,0,8805000000,90,4.361,0.0
2021-03-30,WDC,65.46,0.79,1,67.26,47.57,55.89,47.77,6000000,0.126,0.2,2983000000,3943000000,88,5.08,0.76
2021-03-30,LYB,105.03,0.37,0,105.15,78.94,93.58,81.87,58000000,0.178,2.55,6712000000,7937000000,89,4.42,0.85
2023-02-02,HUM,489.77,0.63,0,497.51,481.2,512.95,488.63,18952000000,0.015,-0.12,12671000000,22439000000,33,2.728,0.56
2024-02-15,F,12.52,0.41,1,12.49,12.18,11.43,12.71,-1802000000,0.005,-0.13,43432000000,45962000000,46,1.089,0.94
2024-02-15,FOXA,30.56,0.37,1,30.38,31.85,30.5,31.61,-17000000,0.082,0.23,3490000000,4234000000,46,3.472,0.82
2024-02-15,C,55.21,0.52,1,54.31,46.35,47.12,46.11,-7465000000,-0.132,-1.16,12424000000,18840000000,46,5.598,0.66
2024-02-15,HUM,363.98,0.69,0,367.28,474.47,464.6,472.52,23508000000,-0.009,-4.42,3827000000,26462000000,46,1.664,0.14
2024-02-15,GS,385.42,0.76,1,384.67,339.16,349.07,340.17,-5287000000,0.268,5.56,3870000000,11318000000,46,11.428,0.34
2021-01-25,SYF,36.63,0.78,1,37.97,25.59,30.26,25.87,-1047000000,0.509,1.25,-1047000000,2694000000,25,7.931,-0.39
2021-01-25,EOG,55.2,0.48,1,58.97,47.03,44.81,46.67,-6781000,0.496,0.58,1250632000,2883641000,25,11.103,0.43
2023-01-12,HUM,494.29,0.63,0,494.92,477.6,511.86,485.34,18952000000,0.015,-0.12,12671000000,22439000000,12,2.754,0.56
2022-08-24,VST,25.19,0.18,0,25.4,22.44,24.49,23.08,394000000,-0.771,-3.17,2597000000,1588000000,55,6.563,1.64
2022-08-24,EXPE,106.8,0.43,1,110.91,155.15,126.73,154.06,197000000,0.062,-1.18,419000000,3181000000,55,5.292,0.13
2023-06-21,VST,25.15,0.31,1,24.97,23.69,23.92,23.56,366000000,0.364,1.72,2591000000,4425000000,82,2.12,0.59
2023-11-07,RL,112.86,0.69,1,112.7,116.38,119.12,117.59,-4800000,0.146,2.24,562900000,1633000000,38,4.492,0.34
2021-10-26,VST,19.5,0.17,1,19.41,18.56,18.44,18.48,36000000,0.241,0.01,2135000000,2991000000,26,3.146,0.71
2022-03-09,FOXA,40.87,0.5,0,41.9,38.51,39.73,38.62,-46000000,0.059,-0.15,3760000000,4441000000,68,5.181,0.85
2022-03-09,PFE,48.75,0.79,1,47.47,45.91,51.25,47.01,1306000000,0.234,0.6,9736000000,23838000000,68,11.487,0.41
2022-03-09,HUM,429.17,0.76,1,431.38,430.12,432.11,428.3,17632000000,0.01,-0.11,10121000000,21054000000,68,2.588,0.48
2021-07-20,VST,18.19,0.24,1,18.8,18.58,17.55,18.59,-34000000,0.2,0.07,1749000000,2565000000,20,3.422,0.68
2021-07-20,FOXA,34.97,0.76,1,35.85,32.71,37.99,33.64,-173000000,0.187,0.43,1722000000,2890000000,20,6.958,0.6
2021-07-20,EIX,56.85,0.78,1,57.49,57.88,58.09,58.99,43000000,0.352,0.84,2037000000,3315000000,20,6.498,0.61
2023-01-27,OKE,68.24,0.59,0,69.5,63.11,62.07,62.17,224559000,0.189,1.08,4050660000,5032031000,27,6.075,0.8
2023-01-27,HUM,481.69,0.62,0,493.38,480.1,512.21,487.75,18952000000,0.015,-0.12,12671000000,22439000000,27,2.683,0.56
2022-01-12,FOXA,39.29,0.48,0,38.24,37.87,38.79,37.93,-46000000,0.059,-0.15,3760000000,4441000000,12,4.981,0.85
2023-07-26,EXPE,119.56,0.46,1,119.12,100.97,101.0,100.65,19000000,0.216,2.62,407000000,3358000000,26,5.064,0.12
2019-12-18,FSLR,56.49,0.33,0,54.38,57.64,58.36,59.26,-3399000,0.09,0.29,408443000,546806000,79,10.891,0.75
2019-12-13,FSLR,54.98,0.32,0,53.83,57.42,58.64,59.19,-3399000,0.09,0.29,408443000,546806000,74,10.6,0.75
2023-06-30,VST,26.25,0.37,1,25.5,23.76,24.12,23.59,-5000000,0.328,1.18,1920000000,3189000000,0,3.017,0.6
2021-01-22,EOG,54.86,0.48,1,59.34,47.51,44.71,46.62,-6781000,0.496,0.58,1250632000,2883641000,22,11.034,0.43
2021-11-04,VST,19.21,0.16,1,19.6,18.6,18.54,18.41,36000000,0.241,0.01,2135000000,2991000000,35,3.099,0.71
2024-03-08,HUM,339.35,0.64,1,348.01,466.0,443.49,459.68,23508000000,-0.009,-4.42,3827000000,26462000000,68,1.551,0.14
2023-08-25,VST,30.12,0.42,1,30.03,24.33,25.97,24.68,-5000000,0.328,1.18,1920000000,3189000000,56,3.462,0.6
2023-08-25,PVH,78.06,0.79,1,80.93,75.65,84.71,80.37,300000,0.061,1.52,934700000,2207000000,26,2.133,0.42
2023-08-25,EXPE,106.94,0.41,1,107.65,101.08,103.94,102.45,19000000,0.216,2.62,407000000,3358000000,56,4.529,0.12
2022-08-16,VST,25.83,0.19,0,25.34,22.31,24.36,22.92,394000000,-0.771,-3.17,2597000000,1588000000,47,6.73,1.64
2022-08-16,EXPE,117.16,0.47,0,108.26,155.99,131.81,155.75,197000000,0.062,-1.18,419000000,3181000000,47,5.806,0.13
2021-09-03,VST,19.11,0.25,1,18.81,18.57,17.91,18.61,-34000000,0.2,0.07,1749000000,2565000000,65,3.595,0.68
2022-09-09,VST,25.25,0.18,0,24.77,22.74,24.59,23.35,394000000,-0.771,-3.17,2597000000,1588000000,71,6.579,1.64
2022-09-09,EXPE,109.17,0.44,0,103.51,152.89,117.67,149.88,197000000,0.062,-1.18,419000000,3181000000,71,5.41,0.13
2024-02-29,F,12.44,0.4,1,12.22,12.2,11.42,12.71,-1802000000,0.005,-0.13,43432000000,45962000000,60,1.082,0.94
2024-02-29,FOXA,29.79,0.36,1,29.96,31.72,30.42,31.53,-17000000,0.082,0.23,3490000000,4234000000,60,3.384,0.82
2024-02-29,C,55.49,0.52,1,55.42,46.73,48.47,46.53,-7465000000,-0.132,-1.16,12424000000,18840000000,60,5.627,0.66
2024-02-29,HUM,350.32,0.66,1,362.08,469.26,452.92,464.91,23508000000,-0.009,-4.42,3827000000,26462000000,60,1.602,0.14
2023-03-01,HUM,496.15,0.64,0,503.69,486.71,514.3,493.8,18952000000,0.015,-0.12,12671000000,22439000000,60,2.764,0.56
2023-12-15,DLTR,130.81,0.79,1,127.79,135.76,121.4,133.71,-200000,0.041,0.97,5136100000,7314800000,48,3.897,0.7
2023-01-31,HUM,511.7,0.66,0,494.86,481.2,512.57,488.19,18952000000,0.015,-0.12,12671000000,22439000000,31,2.851,0.56
2021-03-17,EOG,73.19,0.64,1,73.78,49.55,54.06,49.77,-6781000,0.496,0.58,1250632000,2883641000,76,14.721,0.43
2021-07-14,VST,18.8,0.25,1,18.92,18.57,17.74,18.59,-34000000,0.2,0.07,1749000000,2565000000,14,3.537,0.68
2021-07-14,FOXA,36.36,0.79,1,36.64,32.48,37.94,33.5,-173000000,0.187,0.43,1722000000,2890000000,14,7.234,0.6
2021-07-14,EIX,57.24,0.78,1,57.64,57.85,58.04,58.86,43000000,0.352,0.84,2037000000,3315000000,14,6.542,0.61
2022-02-17,FOXA,42.91,0.52,0,42.51,38.5,39.68,38.35,-46000000,0.059,-0.15,3760000000,4441000000,48,5.44,0.85
2022-02-17,PFE,48.9,0.79,0,50.89,45.11,50.59,46.51,1306000000,0.234,0.6,9736000000,23838000000,48,11.522,0.41
2022-02-17,HUM,424.71,0.75,1,428.11,428.92,428.85,429.91,17632000000,0.01,-0.11,10121000000,21054000000,48,2.561,0.48
2023-08-11,EXPE,111.54,0.43,1,111.35,101.03,102.58,101.76,19000000,0.216,2.62,407000000,3358000000,42,4.724,0.12
2021-12-09,VST,20.89,0.18,1,20.63,18.77,18.98,18.26,36000000,0.241,0.01,2135000000,2991000000,70,3.37,0.71
2021-12-09,TRV,153.49,0.75,1,150.99,153.11,155.79,154.99,-2468000000,0.123,2.65,0,8805000000,70,4.25,0.0
2022-04-29,RL,104.34,0.78,0,108.76,117.11,115.83,117.04,5100000,0.038,0.34,556600000,1522700000,27,4.803,0.37
2022-04-29,VLO,111.48,0.15,1,107.67,79.02,87.59,78.91,19000000,0.035,2.22,36934000000,38542000000,29,1.169,0.96
2023-06-15,VST,25.33,0.31,1,24.89,23.63,23.85,23.56,366000000,0.364,1.72,2591000000,4425000000,76,2.135,0.59
2023-11-02,PVH,74.64,0.76,1,74.1,80.45,80.6,81.9,500000,0.097,2.68,1023500000,2362900000,4,1.861,0.43
2024-01-16,GS,380.45,0.75,1,383.2,337.68,337.37,334.7,-5287000000,0.268,5.56,3870000000,11318000000,16,11.281,0.34
2022-02-24,FOXA,40.87,0.5,0,42.52,38.48,39.73,38.41,-46000000,0.059,-0.15,3760000000,4441000000,55,5.181,0.85
2022-02-24,HUM,421.3,0.75,1,422.87,429.44,429.92,429.01,17632000000,0.01,-0.11,10121000000,21054000000,55,2.54,0.48
2022-01-04,CF,71.13,0.78,1,71.89,52.8,57.76,53.7,-1000000,0.548,3.29,1385000000,2540000000,4,5.842,0.55
2023-05-26,VST,24.45,0.3,1,24.46,23.52,23.54,23.6,366000000,0.364,1.72,2591000000,4425000000,56,2.061,0.59
2022-08-11,VST,25.34,0.18,0,25.22,22.19,24.24,22.82,394000000,-0.771,-3.17,2597000000,1588000000,42,6.602,1.64
2023-06-13,VST,24.9,0.31,1,24.74,23.63,23.79,23.55,366000000,0.364,1.72,2591000000,4425000000,74,2.099,0.59
2023-06-13,EXPE,110.96,0.48,1,106.55,99.47,101.13,98.91,192000000,0.074,-0.92,414000000,2665000000,74,6.127,0.16
2023-06-13,RL,120.62,0.79,0,114.67,106.79,116.11,107.98,2700000,0.095,0.49,590200000,1540800000,73,5.159,0.38
2022-07-13,VST,22.73,0.17,1,22.41,21.68,23.79,22.19,394000000,-0.771,-3.17,2597000000,1588000000,13,5.922,1.64
2022-07-13,CFG,35.38,0.79,1,35.98,45.33,42.14,45.98,-94000000,-0.02,0.68,0,1968000000,13,8.911,0.0
2022-07-13,EXPE,92.98,0.37,1,94.6,159.88,152.2,163.4,197000000,0.062,-1.18,419000000,3181000000,13,4.607,0.13
2022-02-15,FOXA,43.15,0.52,0,42.08,38.5,39.62,38.29,-46000000,0.059,-0.15,3760000000,4441000000,46,5.47,0.85
2022-02-15,HUM,422.1,0.75,1,425.5,428.92,428.32,430.25,17632000000,0.01,-0.11,10121000000,21054000000,46,2.545,0.48
2024-03-22,FOXA,30.04,0.36,1,29.83,31.48,30.21,31.38,-17000000,0.082,0.23,3490000000,4234000000,82,3.413,0.82
2024-03-22,HUM,348.54,0.66,1,347.73,459.83,426.38,451.67,23508000000,-0.009,-4.42,3827000000,26462000000,82,1.593,0.14
2022-01-10,FOXA,39.03,0.47,0,37.87,37.87,38.73,37.91,-46000000,0.059,-0.15,3760000000,4441000000,10,4.948,0.85
2022-01-10,HUM,385.18,0.68,1,436.18,426.5,429.86,433.88,17632000000,0.01,-0.11,10121000000,21054000000,10,2.322,0.48
2021-04-14,CF,47.22,0.49,1,45.78,35.92,42.91,36.88,0,0.43,0.7,759000000,1048000000,14,9.71,0.72
2021-04-14,LYB,106.94,0.38,0,104.62,81.07,96.38,83.82,25000000,0.175,3.19,7678000000,9082000000,14,3.933,0.85
2023-01-23,HUM,494.55,0.63,0,490.07,480.1,511.76,486.91,18952000000,0.015,-0.12,12671000000,22439000000,23,2.755,0.56
2022-09-13,VST,24.98,0.18,0,24.88,22.91,24.59,23.4,394000000,-0.771,-3.17,2597000000,1588000000,75,6.509,1.64
2022-09-13,EXPE,108.19,0.44,0,104.82,151.53,116.14,149.2,197000000,0.062,-1.18,419000000,3181000000,75,5.361,0.13
2023-04-05,VST,23.92,0.29,1,23.6,23.72,23.4,23.5,366000000,0.364,1.72,2591000000,4425000000,5,2.016,0.59
2023-04-05,EXPE,91.49,0.39,1,93.55,104.77,101.03,100.27,192000000,0.074,-0.92,414000000,2665000000,5,5.052,0.16
2023-04-05,RL,113.84,0.74,1,114.54,103.3,113.85,103.69,2700000,0.095,0.49,590200000,1540800000,4,4.869,0.38
2023-10-19,TRV,163.94,0.78,1,164.48,175.98,168.15,174.19,-2916000000,0.044,1.75,0,10635000000,19,3.521,0.0
2022-01-24,FOXA,39.09,0.48,0,39.29,38.14,38.95,38.02,-46000000,0.059,-0.15,3760000000,4441000000,24,4.956,0.85
2023-11-27,RL,125.75,0.77,1,121.95,117.41,118.87,117.42,-4800000,0.146,2.24,562900000,1633000000,58,5.005,0.34
2022-10-27,F,13.0,0.37,0,12.27,15.82,13.31,14.93,653000000,0.052,-0.23,34354000000,39392000000,27,1.321,0.87
2021-11-15,VST,20.46,0.17,1,19.75,18.62,18.68,18.39,36000000,0.241,0.01,2135000000,2991000000,46,3.301,0.71
2021-11-15,TRV,158.06,0.78,1,158.28,152.21,155.53,154.36,-2468000000,0.123,2.65,0,8805000000,46,4.376,0.0
2023-03-10,HUM,479.66,0.61,0,494.41,487.6,513.84,495.77,18952000000,0.015,-0.12,12671000000,22439000000,69,2.672,0.56
2023-04-26,VST,22.97,0.28,1,23.96,23.64,23.48,23.59,366000000,0.364,1.72,2591000000,4425000000,26,1.936,0.59
2023-04-26,EXPE,89.87,0.39,1,93.12,101.59,99.95,99.98,192000000,0.074,-0.92,414000000,2665000000,26,4.963,0.16
2023-03-29,HUM,485.75,0.62,0,495.34,490.07,509.07,498.62,18952000000,0.015,-0.12,12671000000,22439000000,88,2.706,0.56
2022-06-07,RL,106.53,0.79,0,100.6,114.56,110.95,114.8,5100000,0.038,0.34,556600000,1522700000,66,4.904,0.37
2021-02-08,EOG,59.41,0.52,1,54.51,46.63,46.13,47.31,-6781000,0.496,0.58,1250632000,2883641000,39,11.949,0.43
2023-10-16,PVH,72.9,0.74,1,72.62,79.9,81.79,82.21,300000,0.061,1.52,934700000,2207000000,78,1.992,0.42
2023-10-16,TRV,167.65,0.8,1,163.07,175.98,168.36,174.5,-2916000000,0.044,1.75,0,10635000000,16,3.6,0.0
2022-08-03,VST,25.46,0.19,0,24.4,22.04,24.08,22.65,394000000,-0.771,-3.17,2597000000,1588000000,34,6.634,1.64
2022-08-03,EXPE,105.65,0.42,0,102.77,157.33,138.98,158.25,197000000,0.062,-1.18,419000000,3181000000,34,5.235,0.13
2021-09-29,VST,16.95,0.22,1,17.39,18.52,18.05,18.53,-34000000,0.2,0.07,1749000000,2565000000,91,3.189,0.68
2021-09-29,EIX,56.43,0.77,1,57.54,58.74,57.26,58.35,43000000,0.352,0.84,2037000000,3315000000,91,6.45,0.61
2023-09-18,VST,33.49,0.47,1,33.28,25.13,27.23,25.36,-5000000,0.328,1.18,1920000000,3189000000,80,3.85,0.6
2023-09-18,PVH,77.22,0.78,1,79.31,78.1,83.71,81.91,300000,0.061,1.52,934700000,2207000000,50,2.11,0.42
2023-09-18,EXPE,105.74,0.41,1,107.87,102.01,106.29,103.2,19000000,0.216,2.62,407000000,3358000000,80,4.479,0.12
2023-02-09,HUM,491.93,0.63,0,491.13,482.52,513.14,489.45,18952000000,0.015,-0.12,12671000000,22439000000,40,2.74,0.56
2024-02-06,F,12.07,0.39,1,11.67,12.19,11.41,12.71,-1802000000,0.005,-0.13,43432000000,45962000000,37,1.05,0.94
2024-02-06,FOXA,31.62,0.38,1,31.99,31.94,30.64,31.72,-17000000,0.082,0.23,3490000000,4234000000,37,3.592,0.82
2024-02-06,C,54.35,0.51,1,54.85,46.3,46.3,45.88,-7465000000,-0.132,-1.16,12424000000,18840000000,37,5.511,0.66
2024-02-06,HUM,366.35,0.69,0,372.19,477.14,472.56,477.64,23508000000,-0.009,-4.42,3827000000,26462000000,37,1.675,0.14
2022-09-27,VST,22.02,0.16,1,24.29,23.04,24.5,23.58,394000000,-0.771,-3.17,2597000000,1588000000,89,5.737,1.64
2022-09-27,FOXA,30.95,0.79,1,32.9,36.96,33.78,36.62,1814000000,0.208,0.55,1814000000,3033000000,89,5.612,0.6
2022-09-27,UAL,32.83,0.78,1,36.01,42.13,39.19,41.68,1642000000,0.083,1.01,9087000000,12112000000,89,0.886,0.75
2022-09-27,CFG,32.99,0.74,1,35.83,43.58,37.56,43.0,-94000000,-0.02,0.68,0,1968000000,89,8.309,0.0
2022-09-27,EXPE,91.82,0.37,1,99.08,148.39,108.59,145.99,197000000,0.062,-1.18,419000000,3181000000,89,4.55,0.13
2019-12-02,FSLR,54.72,0.32,0,54.59,57.17,59.73,59.13,-3399000,0.09,0.29,408443000,546806000,63,10.55,0.75
2021-02-26,EOG,64.56,0.56,1,65.22,47.37,49.54,48.41,-6781000,0.496,0.58,1250632000,2883641000,57,12.985,0.43
2023-06-20,VST,24.97,0.31,1,24.93,23.69,23.9,23.56,366000000,0.364,1.72,2591000000,4425000000,81,2.105,0.59
2023-06-20,EXPE,106.92,0.46,1,108.98,99.67,100.84,99.0,192000000,0.074,-0.92,414000000,2665000000,81,5.904,0.16
2021-07-28,VST,19.47,0.25,1,18.77,18.58,17.66,18.62,-34000000,0.2,0.07,1749000000,2565000000,28,3.663,0.68
2021-07-28,FOXA,36.32,0.79,1,35.83,32.9,37.9,33.87,-173000000,0.187,0.43,1722000000,2890000000,28,7.226,0.6
2021-07-28,EIX,56.82,0.78,1,56.65,57.92,58.13,59.05,43000000,0.352,0.84,2037000000,3315000000,28,6.494,0.61
2023-09-11,PVH,78.66,0.8,1,80.71,77.54,84.08,81.5,300000,0.061,1.52,934700000,2207000000,43,2.149,0.42
2022-08-02,VST,25.26,0.18,0,24.22,22.04,24.06,22.62,394000000,-0.771,-3.17,2597000000,1588000000,33,6.582,1.64
2022-08-02,EXPE,103.89,0.42,0,102.52,157.33,139.72,158.58,197000000,0.062,-1.18,419000000,3181000000,33,5.148,0.13
2022-05-04,CF,102.03,0.65,1,97.74,66.85,83.78,68.97,2000000,0.663,4.23,1170000000,2868000000,34,7.407,0.41
2022-05-04,RL,107.58,0.8,0,107.08,116.66,115.32,117.04,5100000,0.038,0.34,556600000,1522700000,32,4.953,0.37
2023-02-21,HUM,503.38,0.64,0,498.69,485.52,513.89,491.62,18952000000,0.015,-0.12,12671000000,22439000000,52,2.804,0.56
2022-09-14,VST,25.36,0.19,0,24.99,22.91,24.58,23.42,394000000,-0.771,-3.17,2597000000,1588000000,76,6.608,1.64
2022-09-14,EXPE,110.19,0.44,0,105.58,151.53,115.41,148.96,197000000,0.062,-1.18,419000000,3181000000,76,5.46,0.13
2022-06-01,RL,101.19,0.75,0,95.6,114.99,111.4,115.02,5100000,0.038,0.34,556600000,1522700000,60,4.658,0.37
2023-08-28,VST,29.97,0.42,1,30.0,24.46,26.03,24.71,-5000000,0.328,1.18,1920000000,3189000000,59,3.445,0.6
2023-08-28,EXPE,108.17,0.41,1,107.27,101.24,104.09,102.55,19000000,0.216,2.62,407000000,3358000000,59,4.582,0.12
2023-04-19,EXPE,95.33,0.41,1,92.14,102.35,100.42,100.03,192000000,0.074,-0.92,414000000,2665000000,19,5.264,0.16
2023-04-19,RL,116.92,0.76,1,117.38,103.94,115.27,104.83,2700000,0.095,0.49,590200000,1540800000,18,5.001,0.38
2021-05-06,CF,52.17,0.54,1,49.41,37.31,44.73,38.44,0,0.43,0.7,759000000,1048000000,36,10.728,0.72
2021-05-06,LYB,114.13,0.4,0,107.52,84.11,99.67,87.04,25000000,0.175,3.19,7678000000,9082000000,36,4.197,0.85
2019-12-19,FSLR,57.07,0.33,0,54.86,57.64,58.27,59.29,-3399000,0.09,0.29,408443000,546806000,80,11.003,0.75
2023-10-31,PVH,74.35,0.75,1,74.22,80.45,80.76,82.02,500000,0.097,2.68,1023500000,2362900000,2,1.853,0.43
2023-10-31,RL,112.53,0.69,1,114.37,116.26,119.46,117.78,-4800000,0.146,2.24,562900000,1633000000,31,4.479,0.34
2023-10-31,TRV,167.44,0.8,1,163.36,175.24,167.28,173.07,-2916000000,0.044,1.75,0,10635000000,31,3.596,0.0
2021-12-06,VST,20.92,0.18,1,20.48,18.77,18.9,18.3,36000000,0.241,0.01,2135000000,2991000000,67,3.375,0.71
2021-12-06,CF,58.92,0.24,1,61.65,50.68,53.78,51.8,19000000,0.455,-0.86,922000000,1362000000,67,9.258,0.68
2021-12-06,EOG,87.57,0.78,1,87.98,75.49,80.1,78.7,6000000,0.569,1.88,1342000000,5231000000,67,9.726,0.26
2021-12-06,TRV,151.82,0.75,1,152.57,153.11,155.77,154.93,-2468000000,0.123,2.65,0,8805000000,67,4.204,0.0
2022-03-07,FOXA,41.6,0.51,0,41.91,38.51,39.75,38.58,-46000000,0.059,-0.15,3760000000,4441000000,66,5.274,0.85
