date,symbol,price,evebitda,future_eps,to_buy
2023-09-01,HRB,40.07,16.103882972307563,-1.1225,0
2023-09-01,CCL,15.73,21.97079203539823,-0.12647,0
2024-08-02,CTVA,51.58,20.41247851458886,-0.30302,1
2024-08-02,HRB,56.79,21.07450397475514,-1.2075,1
2023-07-28,CTVA,56.14,25.460823952095808,-0.2404,0
2023-07-28,HRB,33.74,13.914058648654402,-1.1225,1
2023-08-07,CTVA,54.57,24.79484311377245,-0.2404,0
2023-08-07,HRB,34.48,14.170057068797108,-1.1225,1
2022-04-20,UBER,33.21,-12.48289297147796,-0.26835,0
2023-11-27,PNW,73.75,24.78738661329823,-0.13126,0
2023-11-27,NCLH,14.38,25.81695039626304,-0.11794,1
2023-11-27,CCL,14.62,21.350469026548677,-0.12647,1
2023-11-27,VST,35.64,17.208649004424778,-0.039503,1
2022-09-13,COIN,75.25,-14.027952228527877,-2.37683,0
2022-09-13,HRB,44.82,23.578551206078693,-1.085,0
2021-05-17,F,12.15,29.339418547994157,-0.035545,1
2021-05-17,HRB,24.96,4.944947091018172,-1.02714,0
2021-05-17,OXY,26.39,20.456452479338843,0.00899,1
2021-07-29,CTVA,43.22,17.141486289871292,-0.31299,0
2021-07-29,HRB,24.6,11.092035698019746,-1.02714,0
2022-02-03,FSLR,71.28,26.426000929831247,-0.42766,1
2022-02-03,HIMS,4.43,-28.078909683300697,-0.083144,1
2022-02-03,CCL,20.34,-28.838404255319148,-1.27562,1
2023-10-12,PNW,74.8,24.94718455139281,-0.13126,0
2023-10-12,NCLH,15.49,26.44827494291352,-0.11794,1
2023-10-12,CCL,12.6,20.22159292035398,-0.12647,1
2023-10-12,VST,31.8,16.213372498525075,-0.039503,1
2024-03-08,UAL,43.3,23.801267904509285,-0.54184,1
2024-03-08,AIV,7.76,-17.52695873175247,-0.09,0
2019-11-11,APA,23.85,20.939861860267317,-0.066786,1
2023-07-05,CTVA,56.55,25.63474251497006,-0.2404,0
2023-07-05,HRB,31.07,12.990388673274632,-1.1225,1
2022-08-10,COIN,94.14,-18.077950112458097,-2.37683,0
2022-08-10,CTVA,60.09,23.609648454746136,-0.22066,0
2022-08-10,HRB,45.47,23.87710679527661,-1.085,0
2024-02-23,UAL,45.51,24.186171352785145,-0.54184,1
2024-02-23,AIV,7.3,-17.01745252308151,-0.09,1
2023-09-19,CTVA,52.54,23.93373413173653,-0.2404,0
2023-09-19,HRB,41.29,16.525934421732025,-1.1225,1
2023-09-19,CCL,15.09,21.61312831858407,-0.12647,0
2019-12-24,APA,26.17,22.001787200486028,-0.066786,1
2019-12-05,APA,18.58,18.52764352126367,-0.066786,1
2021-10-15,RKLB,12.8,-26.80312295364569,-0.05,1
2021-10-15,UAL,48.0,21.83065781532891,-2.09109,0
2021-10-15,CCL,23.67,-28.340075880758807,-1.44433,0
2022-11-29,COIN,43.11,-14.81425230554697,-2.52449,1
2022-11-29,PNW,76.23,26.51919471078041,-0.18018,0
2022-11-29,AIV,8.07,16.5612758036398,0.007531,0
2022-11-29,MU,55.12,17.050229885057473,-0.66723,1
2023-07-06,CTVA,56.62,25.664435928143718,-0.2404,0
2023-07-06,HRB,31.1,13.000766987604742,-1.1225,1
2021-06-18,OXY,27.99,20.971163223140497,0.00899,1
2021-10-04,UAL,51.3,22.475522027761013,-2.09109,0
2021-10-04,CCL,25.34,-29.36470460704607,-1.44433,0
2021-04-09,F,12.51,29.57283092415137,-0.035545,1
2021-04-09,OXY,24.59,19.877402892561985,0.00899,1
2021-08-09,CTVA,45.18,17.946325685506434,-0.31299,0
2021-08-09,HRB,24.98,11.34677599906652,-1.02714,0
2023-02-07,UAL,50.75,20.846228986824173,-0.73409,0
2021-11-16,UAL,49.2,22.065153892576948,-2.09109,0
2021-11-16,CCL,21.59,-27.06389159891599,-1.44433,0
2024-07-05,HRB,54.74,20.353588117574112,-1.2075,1
2021-04-12,F,12.38,29.488543121650157,-0.035545,1
2021-04-12,HRB,22.68,-29.99625553201082,-1.02714,1
2021-04-12,OXY,24.23,19.76159297520661,0.00899,1
2019-12-10,APA,20.93,19.60330065492102,-0.066786,1
2021-12-13,RKLB,11.76,-23.980761214081056,-0.05,0
2021-12-13,UAL,41.74,20.60736994568497,-2.09109,1
2021-12-13,CCL,18.34,-27.494432624113475,-1.27562,1
2021-12-16,RKLB,12.39,-25.690461117782032,-0.05,0
2021-12-16,UAL,40.05,20.27712130356065,-2.09109,1
2021-12-16,CCL,17.57,-26.97700354609929,-1.27562,1
2021-05-28,HRB,24.82,4.922396951706522,-1.02714,0
2021-05-28,OXY,25.96,20.31812396694215,0.00899,1
2021-06-16,OXY,30.54,21.79148347107438,0.00899,0
2022-02-02,CCL,20.85,-29.181117021276595,-1.27562,1
2024-01-18,BMY,50.09,29.492941836963844,-4.41226,0
2024-01-18,UAL,39.77,23.186467374005304,-0.54184,1
2024-01-18,AIV,7.5,-17.2389769616341,-0.09,0
2023-02-01,UAL,50.22,20.767391185824625,-0.73409,0
2021-10-14,RKLB,13.57,-28.89275616135437,-0.05,1
2021-10-14,UAL,47.91,21.81307060893181,-2.09109,0
2021-10-14,CCL,23.73,-28.37688888888889,-1.44433,0
2019-11-27,APA,23.22,20.65149420291616,-0.066786,1
2024-06-26,IONQ,6.73,-28.20621477484107,-0.22,1
2021-04-06,F,12.92,29.838661685885985,-0.035545,1
2021-04-06,HRB,22.56,-29.897681275924256,-1.02714,1
2021-04-06,OXY,25.35,20.121890495867767,0.00899,1
2022-04-13,UBER,32.63,-12.2859532445981,-0.26835,0
2024-07-10,CTVA,51.02,20.327537400530503,-0.30302,1
2024-07-10,HRB,53.01,19.74520546736769,-1.2075,1
2022-07-15,UBER,21.67,-22.8347082474701,-0.17511,1
2022-07-15,COIN,53.79,-9.426948809303813,-2.37683,1
2022-07-15,CTVA,52.0,20.400883002207504,-0.22066,1
2022-07-15,HRB,37.41,20.1750174863388,-1.085,1
2021-11-26,UAL,42.26,20.708984912492458,-2.09109,1
2021-11-26,CCL,17.95,-24.83056910569106,-1.44433,1
2021-12-31,CCL,20.12,-28.690567375886523,-1.27562,1
2023-09-27,CTVA,50.75,23.17443113772455,-0.2404,0
2023-09-27,CCL,13.98,20.992805309734518,-0.12647,0
2022-12-16,COIN,36.6,-12.161535282236327,-2.52449,1
2022-12-16,LUV,37.28,28.58888597640891,-0.069839,0
2022-12-16,PNW,77.9,26.810248939740983,-0.18018,0
2022-12-16,AIV,7.7,16.11290467113088,0.007531,0
2023-10-10,PNW,74.17,24.851305788536063,-0.13126,0
2023-10-10,CCL,12.9,20.389247787610618,-0.12647,1
2023-10-10,VST,32.1,16.291128475663715,-0.039503,1
2024-08-09,CTVA,51.56,20.405094960212203,-0.30302,1
2024-08-09,HRB,57.18,21.21165382075543,-1.2075,1
2021-12-15,RKLB,12.63,-26.341775361715783,-0.05,0
2021-12-15,UAL,41.5,20.56047073023537,-2.09109,1
2021-12-15,CCL,17.89,-27.1920390070922,-1.27562,1
2023-03-15,COIN,64.47,-29.925233721032217,-1.44868,1
2023-03-15,UAL,43.14,19.714237164925034,-0.73409,0
2022-02-01,CCL,20.93,-29.234875886524826,-1.27562,1
2024-01-25,BMY,49.61,29.2748776105996,-4.41226,0
2024-01-25,AIV,7.66,-17.416196512476173,-0.09,0
2023-08-02,CTVA,55.9,25.359017964071857,-0.2404,0
2023-08-02,HRB,34.01,14.00746347762539,-1.1225,1
2022-10-19,COIN,63.19,-22.996519253024346,-2.52449,1
2022-10-19,LUV,33.12,25.350301441677587,-0.069839,1
2022-10-19,PNW,64.05,24.396415963032076,-0.18018,1
2022-10-19,ZETA,7.36,-27.04702282692561,-0.38429,1
2022-10-19,AIV,7.17,15.470643319158642,0.007531,1
2022-10-19,MU,53.03,16.39560344827586,-0.019823,1
2021-01-14,ALK,55.42,-21.57479710204081,-3.63086,1
2021-01-14,UAL,46.29,-22.501503113325036,-7.08324,1
2021-01-14,AAL,16.44,-26.41985681623932,-4.30477,1
2021-01-14,CCJ,13.84,28.25355183831173,-0.09760312,1
2021-01-14,AIV,4.92,-19.31001379589667,-0.006455,0
2021-01-14,TAP,53.5,-17.978555304740407,-0.096826,0
2021-01-14,HRB,16.12,-28.240921920566382,-1.41,1
2023-10-11,PNW,75.44,25.04458519937427,-0.13126,0
2023-10-11,NCLH,15.66,26.544964288197136,-0.11794,1
2023-10-11,CCL,12.65,20.249535398230087,-0.12647,1
2023-10-11,VST,32.77,16.464783491150442,-0.039503,1
2022-02-15,FSLR,72.1,26.788341922405163,-0.42766,1
2024-03-28,UAL,47.88,24.59894111405836,-0.54184,1
2024-03-28,AIV,8.19,-18.00323627464054,-0.09,0
2022-02-22,FSLR,65.85,24.02659652025315,-0.42766,1
2022-02-22,HIMS,4.2,-26.50486440677966,-0.083144,1
2022-02-22,CCL,21.51,-29.624627659574468,-1.27562,0
2023-02-08,UAL,50.77,20.849203998182645,-0.73409,0
2024-01-11,UAL,44.51,24.012006896551725,-0.54184,0
2024-01-11,AIV,7.84,-17.615568507173506,-0.09,0
2022-02-28,FSLR,75.29,28.197936779851982,-0.42766,1
2021-03-26,ALK,68.32,-24.847158528571427,-3.63086,0
2021-03-26,UAL,56.83,-24.579313823163137,-7.08324,0
2021-03-26,BA,244.87,-27.0459320050347,-1.04877,0
2021-03-26,AAL,22.93,-28.61997028311966,-4.30477,0
2021-03-26,AIV,5.92,-21.194786416737333,-0.006455,1
2021-03-26,TAP,51.37,-17.543820541760724,-0.096826,1
2021-03-26,HRB,20.87,-28.509427186654644,-1.41,1
2021-03-26,VST,16.87,29.92351971864407,-2.83478,0
2024-06-21,IONQ,6.76,-28.335997996770303,-0.22,1
2021-03-04,ALK,64.62,-23.90857424489796,-3.63086,1
2021-03-04,UAL,52.05,-23.63700498132005,-7.08324,1
2021-03-04,AAL,21.24,-28.04705937980769,-4.30477,1
2021-03-04,AIV,4.77,-19.027297890113783,-0.006455,1
2021-03-04,TAP,45.39,-16.32329759217457,-0.096826,1
2021-03-04,HRB,19.58,-27.449753944995493,-1.41,1
2023-02-06,UAL,50.92,20.8715165833712,-0.73409,0
2022-01-07,CCL,21.9,-29.88670212765957,-1.27562,0
2022-07-14,UBER,20.65,-21.90711387626495,-0.17511,1
2022-07-14,COIN,53.42,-9.347621164144778,-2.37683,1
2022-07-14,CTVA,51.49,20.198599889624724,-0.22066,1
2022-07-14,HRB,36.76,19.876461900024516,-1.085,1
2022-11-18,LUV,38.11,29.235045871559635,-0.069839,0
2022-11-18,PNW,73.73,26.083484787186748,-0.18018,0
2022-11-18,AIV,7.97,16.440094416475226,0.007531,0
2022-11-18,MU,58.58,18.13396551724138,-0.019823,0
2023-12-26,PNW,71.35,24.422134182027296,-0.13126,0
2023-12-26,NCLH,20.35,29.21245268908057,-0.11794,0
2023-12-26,VST,38.2,17.87216667477876,-0.039503,1
2019-12-03,APA,18.38,18.43609823329283,-0.066786,1
2021-11-08,UAL,53.11,22.82922027761014,-2.09109,0
2021-11-08,CCL,24.59,-28.90454200542005,-1.44433,0
2023-07-26,CTVA,55.79,25.312356886227544,-0.2404,0
2023-07-26,HRB,33.38,13.789518876693084,-1.1225,1
2019-11-22,APA,23.41,20.73846222600243,-0.066786,1
2022-05-27,UBER,23.67,-9.243574015557476,-0.26835,0
2022-05-27,COIN,75.32,-25.545134948589897,-2.47179,0
2022-06-30,UBER,20.46,-21.73432668905244,-0.17511,1
2022-06-30,COIN,47.02,-7.975467301934432,-2.37683,1
2022-06-30,CTVA,54.14,21.24967880794702,-0.22066,1
2021-01-05,ALK,49.86,-20.164383959183677,-3.63086,1
2021-01-05,UAL,43.4,-21.93178082191781,-7.08324,1
2021-01-05,BA,211.63,-24.405839002857533,-1.04877,0
2021-01-05,AAL,15.43,-26.0774662767094,-4.30477,1
2021-01-05,CCJ,14.57,29.72316825457993,-0.09760312,1
2021-01-05,AIV,5.03,-19.517338784189143,-0.006455,0
2021-01-05,TAP,47.0,-16.651899924755455,-0.096826,1
2021-01-05,HRB,15.83,-27.926218089055457,-1.41,1
2023-03-22,UAL,42.82,19.66663698318946,-0.73409,1
2021-11-12,UAL,49.83,22.188264333132167,-2.09109,0
2021-11-12,CCL,22.36,-27.536325203252037,-1.44433,0
2022-05-20,UBER,23.35,-9.134917614520312,-0.26835,0
2022-05-20,COIN,66.15,-21.89031946225447,-2.47179,1
2022-10-17,COIN,69.17,-25.433270067063923,-2.52449,0
2022-10-17,LUV,32.72,25.038899082568808,-0.069839,1
2022-10-17,PNW,62.61,24.14544704704212,-0.18018,1
2022-10-17,ZETA,7.21,-26.5222793616741,-0.38429,1
2022-10-17,AIV,7.1,15.38581634814344,0.007531,1
2022-10-17,MU,53.5,16.542816091954023,-0.019823,1
2022-04-07,UBER,32.27,-12.163714793431287,-0.26835,0
2024-07-11,CTVA,52.27,20.791993633952256,-0.30302,0
2024-07-11,HRB,53.2,19.812022059008857,-1.2075,1
2023-07-21,CTVA,56.35,25.549904191616765,-0.2404,0
2023-07-21,HRB,33.68,13.893302019994184,-1.1225,1
2022-07-26,UBER,22.55,-23.63498574471021,-0.17511,1
2022-07-26,COIN,52.93,-9.242565634069296,-2.37683,1
2022-07-26,CTVA,55.46,21.773235099337747,-0.22066,1
2022-07-26,HRB,38.73,20.78131499055611,-1.085,1
2023-01-23,COIN,55.96,-25.711021586919923,-1.44868,1
2023-01-23,UAL,49.28,20.627565651976376,-0.73409,0
2024-01-16,UAL,38.93,23.04016923076923,-0.54184,1
2024-01-16,AIV,7.73,-17.49373006596958,-0.09,0
2022-09-15,COIN,77.23,-14.4524623296492,-2.37683,0
2022-09-15,MU,52.69,16.2891091954023,-0.019823,1
2022-09-15,HRB,44.98,23.652041809766857,-1.085,0
2022-10-14,COIN,63.59,-23.159512618511943,-2.52449,1
2022-10-14,LUV,32.76,25.070039318479687,-0.069839,1
2022-10-14,PNW,61.79,24.0025341921034,-0.18018,1
2022-10-14,ZETA,6.72,-24.80811740905926,-0.38429,1
2022-10-14,AIV,6.68,14.876854522052234,0.007531,1
2022-10-14,MU,52.72,16.298505747126438,-0.019823,1
2024-08-06,CTVA,51.18,20.264807427055704,-0.30302,1
2024-08-06,HRB,54.54,20.28325486321499,-1.2075,1
2023-03-20,UAL,43.09,19.70679963652885,-0.73409,0
2023-03-01,UAL,52.39,21.09017991821899,-0.73409,0
2021-10-06,UAL,50.22,22.26447555823778,-2.09109,0
2021-10-06,CCL,24.9,-29.09474254742548,-1.44433,0
2023-09-11,CTVA,49.81,22.77569101796407,-0.2404,0
2023-09-11,HRB,39.65,15.958586571686023,-1.1225,0
2023-09-11,CCL,15.48,21.8310796460177,-0.12647,0
2022-11-22,COIN,43.39,-14.928347661388289,-2.52449,1
2022-11-22,LUV,38.17,29.28175622542595,-0.069839,0
2022-11-22,PNW,76.16,26.506994832919798,-0.18018,0
2022-11-22,AIV,8.11,16.60974835850563,0.007531,0
2022-11-22,MU,58.62,18.146494252873563,-0.019823,0
2024-08-16,CTVA,53.8,21.23205305039788,-0.30302,0
2024-08-16,HRB,64.45,23.7682676167096,-1.2075,0
2021-09-29,CTVA,42.86,16.993658645775042,-0.31299,1
2021-09-29,HRB,25.2,11.494257225988338,-1.02714,0
2021-09-29,CCL,25.52,-29.475143631436318,-1.44433,0
2021-02-08,ALK,57.08,-21.995891673469387,-3.63086,1
2021-02-08,UAL,44.35,-22.1190597758406,-7.08324,1
2021-02-08,AAL,17.77,-26.8707275267094,-4.30477,1
2021-02-08,AIV,4.9,-19.272318343479856,-0.006455,1
2021-02-08,HRB,19.03,-26.99795527953111,-1.41,1
2022-08-22,UBER,28.0,-28.591249788408465,-0.17511,1
2022-08-22,COIN,71.47,-13.217523853659891,-2.37683,1
2022-08-22,CTVA,61.04,23.986450331125827,-0.22066,0
2022-08-22,HRB,46.65,24.4191000187436,-1.085,0
2021-05-12,F,11.33,28.80775702452493,-0.035545,1
2021-05-12,HRB,23.32,4.680788316224563,-1.02714,1
2021-05-12,OXY,25.12,20.04790082644628,0.00899,1
2021-09-03,CTVA,44.92,17.839561275881366,-0.31299,0
2021-09-03,HRB,25.98,12.01714521234751,-1.02714,0
2021-09-03,CCL,22.96,-27.90445528455285,-1.44433,1
2022-06-07,UBER,25.3,-9.797042558340536,-0.26835,1
2022-06-07,COIN,69.57,-23.253402227019656,-2.47179,0
2021-07-30,CTVA,42.78,16.960808058198097,-0.31299,0
2021-07-30,HRB,24.55,11.058517237355696,-1.02714,0
2021-07-28,CTVA,42.82,16.97723335198657,-0.31299,0
2021-07-28,HRB,24.34,10.917739702566688,-1.02714,0
2021-06-02,HRB,24.59,4.885350294265955,-1.02714,0
2021-06-02,OXY,29.23,21.370064049586777,0.00899,1
2021-12-07,RKLB,12.9,-27.07450389357174,-0.05,0
2021-12-07,UAL,43.41,20.93371031925166,-2.09109,1
2021-12-07,CCL,18.5,-27.60195035460993,-1.27562,1
2023-09-25,CTVA,51.27,23.395010778443115,-0.2404,0
2023-09-25,CCL,13.9,20.948097345132744,-0.12647,0
2022-07-12,UBER,21.57,-22.74376762281509,-0.17511,1
2022-07-12,COIN,54.24,-9.523428377740478,-2.37683,1
2022-07-12,CTVA,52.56,20.62299779249448,-0.22066,1
2022-07-12,HRB,36.78,19.885648225845987,-1.085,1
2021-03-24,ALK,65.42,-24.1115113877551,-3.63086,1
2021-03-24,UAL,53.83,-23.987906600249065,-7.08324,0
2021-03-24,FTI,7.62,29.733183279742764,-0.073068,1
2021-03-24,BA,239.24,-26.59876823839978,-1.04877,0
2021-03-24,AAL,21.81,-28.240289684829055,-4.30477,1
2021-03-24,AIV,5.64,-20.667050082901948,-0.006455,1
2021-03-24,TAP,48.36,-16.929477050413844,-0.096826,1
2021-03-24,HRB,19.82,-27.646902457168625,-1.41,1
2021-03-24,VST,16.82,29.882443508474577,-2.83478,0
2022-10-04,COIN,74.5,-27.605156662186157,-2.52449,0
2022-10-04,LUV,33.19,25.404796854521624,-0.069839,1
2022-10-04,PNW,67.0,24.9105536728726,-0.18018,1
2022-10-04,ZETA,7.32,-26.90709123242816,-0.38429,1
2022-10-04,AIV,7.69,16.10078653241442,0.007531,0
2022-10-04,MU,53.96,16.68689655172414,-0.019823,1
2021-01-29,LUV,43.94,-29.30220540540541,-1.85346,1
2021-01-29,ALK,48.83,-19.9031023877551,-3.63086,1
2021-01-29,UAL,39.99,-21.25954794520548,-7.08324,1
2021-01-29,BA,194.19,-23.020663853721597,-1.04877,1
2021-01-29,AAL,17.17,-26.667327206196585,-4.30477,1
2021-01-29,CCJ,12.42,25.39484593269411,-0.09760312,1
2021-01-29,AIV,4.59,-18.68803883101925,-0.006455,1
2021-01-29,TAP,50.16,-17.29685854025583,-0.096826,0
2021-01-29,HRB,17.23,-29.44547796777278,-1.41,1
2021-01-29,CCL,18.67,-29.16220326409496,-1.54064,1
2024-01-08,UAL,42.92,23.735085411140584,-0.54184,0
2024-01-08,AIV,7.87,-17.648797172956396,-0.09,0
2021-08-06,CTVA,44.76,17.773860100727475,-0.31299,0
2021-08-06,HRB,25.28,11.547886763050816,-1.02714,0
2022-06-16,UBER,20.47,-8.157010005185825,-0.26835,1
2022-06-16,COIN,51.05,-15.872030054304796,-2.47179,1
2021-02-24,ALK,67.45,-24.626464387755103,-3.63086,0
2021-02-24,UAL,54.96,-24.2106699875467,-7.08324,1
2021-02-24,FTI,7.59,29.671212677997243,-0.073068,1
2021-02-24,AAL,21.82,-28.24367969017094,-4.30477,1
2021-02-24,AIV,5.03,-19.517338784189143,-0.006455,1
2021-02-24,TAP,47.01,-16.653940933032356,-0.096826,1
2021-02-24,HRB,19.53,-27.408681339044183,-1.41,1
2022-12-02,COIN,47.67,-16.672376672105578,-2.52449,1
2022-12-02,PNW,78.12,26.84859141301723,-0.18018,0
2022-12-02,AIV,8.25,16.77940230053603,0.007531,0
2021-11-24,UAL,46.73,21.5824827996379,-2.09109,0
2021-11-24,CCL,20.16,-26.18651490514905,-1.44433,1
2022-01-19,CCL,21.22,-29.429751773049645,-1.27562,0
2021-05-21,HRB,25.72,5.067362132995697,-1.02714,0
2021-05-21,OXY,25.12,20.04790082644628,0.00899,1
2023-01-25,COIN,52.76,-24.12635897479779,-1.44868,1
2023-01-25,UAL,50.28,20.77631621990005,-0.73409,0
2023-10-13,PNW,75.69,25.08263232749203,-0.13126,0
2023-10-13,NCLH,14.86,26.08995560490275,-0.11794,1
2023-10-13,LYV,84.55,29.692262060561635,-1.03193,0
2023-10-13,CCL,12.26,20.03158407079646,-0.12647,1
2023-10-13,VST,31.64,16.171902644542772,-0.039503,1
2022-03-22,FSLR,79.08,29.872659191716963,-0.42766,0
2022-07-20,UBER,24.12,-25.06275355151794,-0.17511,1
2022-07-20,COIN,75.27,-14.032240209347284,-2.37683,1
2022-07-20,CTVA,54.02,21.202082781456955,-0.22066,1
2022-07-20,HRB,37.7,20.30821921363381,-1.085,1
2023-01-18,COIN,50.21,-22.863580955762966,-1.44868,1
2023-01-18,UAL,48.86,20.565090413448434,-0.73409,1
2019-12-26,APA,26.27,22.047559844471447,-0.066786,1
2021-08-04,CTVA,42.27,16.751385562395075,-0.31299,0
2021-08-04,HRB,24.85,11.259628001339992,-1.02714,0
2021-01-08,ALK,50.98,-20.448495959183678,-3.63086,1
2021-01-08,UAL,43.29,-21.91009589041096,-7.08324,1
2021-01-08,BA,209.9,-24.26843344046809,-1.04877,0
2021-01-08,AAL,15.13,-25.97576611645299,-4.30477,1
2021-01-08,CCJ,14.31,29.19974322960769,-0.09760312,1
2021-01-08,AIV,4.87,-19.21577516485464,-0.006455,0
2021-01-08,TAP,49.5,-17.162151993980437,-0.096826,1
2021-01-08,HRB,15.91,-28.013032939946665,-1.41,1
2024-02-28,BMY,50.92,29.87001122838536,-4.41226,0
2024-02-28,UAL,44.76,24.05554801061008,-0.54184,1
2024-02-28,AIV,7.27,-16.984223849454438,-0.09,1
2024-01-12,UAL,39.78,23.18820901856764,-0.54184,1
2024-01-12,AIV,7.83,-17.604492285245875,-0.09,0
2024-07-17,CTVA,55.54,22.007011140583558,-0.30302,0
2024-07-17,HRB,56.27,20.89163751342141,-1.2075,1
2022-12-22,COIN,34.59,-11.342493620661152,-2.52449,1
2022-12-22,LUV,35.46,27.17200524246396,-0.069839,0
2022-12-22,PNW,76.99,26.65165052755289,-0.18018,0
2022-12-22,GPS,11.77,29.78430303030303,-0.46246,1
2022-12-22,IONQ,3.37,-26.434932420872546,-0.124,1
2022-12-22,AIV,7.32,15.652415399905502,0.007531,0
2022-08-09,COIN,87.68,-16.69293230778953,-2.37683,0
2022-08-09,CTVA,59.72,23.4628940397351,-0.22066,0
2022-08-09,HRB,39.44,21.10742956010208,-1.085,1
2023-09-15,CTVA,52.55,23.93797604790419,-0.2404,0
2023-09-15,HRB,39.64,15.955127133575989,-1.1225,1
2023-09-15,CCL,15.19,21.669013274336283,-0.12647,0
2022-05-06,UBER,26.07,-10.058497023336214,-0.26835,0
2024-01-05,AIV,7.7,-17.46050140018669,-0.09,0
2021-12-22,RKLB,12.36,-25.60904682985983,-0.05,0
2021-12-22,UAL,44.57,21.16038986119493,-2.09109,1
2022-10-12,COIN,69.95,-25.751107129764737,-2.52449,0
2022-10-12,LUV,31.59,24.1591874180865,-0.069839,1
2022-10-12,PNW,59.76,23.64873773414534,-0.18018,1
2022-10-12,ZETA,6.98,-25.71767272624626,-0.38429,1
2022-10-12,AIV,6.78,14.998035909216808,0.007531,1
2022-10-12,MU,52.75,16.307902298850575,-0.019823,1
2024-08-01,HRB,56.99,21.144837229114263,-1.2075,1
2022-04-01,UBER,35.98,-13.42344994295592,-0.26835,0
2021-10-25,RKLB,12.99,-27.318746733560804,-0.05,1
2021-10-25,UAL,46.65,21.566849728424863,-2.09109,1
2021-10-25,CCL,22.05,-27.346124661246613,-1.44433,1
2021-03-17,ALK,73.2,-26.08507510204081,-3.63086,0
2021-03-17,UAL,62.45,-25.68721668742217,-7.08324,0
2021-03-17,BA,263.59,-28.53277138522248,-1.04877,0
2021-03-17,AAL,25.16,-29.37594147435897,-4.30477,0
2021-03-17,AIV,5.7,-20.780136440152383,-0.006455,1
2021-03-17,TAP,48.66,-16.990707298720842,-0.096826,1
2021-03-17,HRB,20.77,-28.427281974752027,-1.41,1
2022-10-13,COIN,69.26,-25.469943574298632,-2.52449,0
2022-10-13,LUV,32.43,24.81313237221494,-0.069839,1
2022-10-13,PNW,62.06,24.049590863851517,-0.18018,1
2022-10-13,ZETA,7.19,-26.45231357383466,-0.38429,1
2022-10-13,AIV,6.86,15.094981018948468,0.007531,1
2022-10-13,MU,54.86,16.968793103448277,-0.019823,1
2021-03-08,ALK,67.99,-24.763446957142857,-3.63086,0
2021-03-08,UAL,54.06,-24.03324782067248,-7.08324,1
2021-03-08,AAL,21.47,-28.125029503205127,-4.30477,1
2021-03-08,AIV,4.9,-19.272318343479856,-0.006455,1
2021-03-08,TAP,47.67,-16.788647479307752,-0.096826,1
2021-03-08,HRB,20.12,-27.893338092876466,-1.41,1
2023-06-30,CTVA,57.3,25.95288622754491,-0.2404,0
2023-06-30,PFE,36.68,29.82306873065016,-0.079838,0
2023-06-30,HRB,31.87,13.26714372207756,-1.1225,1
2022-09-14,COIN,78.7,-14.76762891987564,-2.37683,0
2022-09-14,CTVA,63.81,25.08512527593819,-0.22066,0
2022-09-14,MU,53.11,16.42066091954023,-0.019823,0
2022-09-14,HRB,45.47,23.87710679527661,-1.085,0
2021-04-13,F,12.2,29.371836933571544,-0.035545,1
2021-04-13,HRB,22.4,-29.76624893597836,-1.02714,1
2021-04-13,OXY,24.29,19.780894628099173,0.00899,1
2021-02-22,ALK,63.61,-23.652366102040816,-3.63086,1
2021-02-22,UAL,49.7,-23.17373599003736,-7.08324,1
2021-02-22,FTI,7.22,28.90690858980248,-0.073068,1
2021-02-22,AAL,20.44,-27.77585895299145,-4.30477,1
2021-02-22,AIV,4.85,-19.178079712437825,-0.006455,1
2021-02-22,TAP,45.12,-16.26819036869827,-0.096826,1
2021-02-22,HRB,19.45,-27.34296517132552,-1.41,1
2024-08-07,CTVA,50.78,20.117136339522546,-0.30302,1
2024-08-07,HRB,54.35,20.21643827157382,-1.2075,1
2024-08-13,CTVA,51.73,20.467855172413792,-0.30302,1
2024-08-13,HRB,56.39,20.933837466036888,-1.2075,1
2024-01-22,BMY,49.57,29.25670559173591,-4.41226,0
2024-01-22,UAL,38.45,22.956570291777187,-0.54184,1
2024-01-22,AIV,7.73,-17.49373006596958,-0.09,0
2022-09-06,UBER,28.89,-29.40062134774609,-0.17511,1
2022-09-06,COIN,62.78,-11.354396187627406,-2.37683,1
2022-09-06,CTVA,60.32,23.70087417218543,-0.22066,1
2022-09-06,MU,55.23,17.084683908045978,-0.019823,0
2022-09-06,HRB,44.41,23.39023152385484,-1.085,0
2024-02-20,BMY,49.86,29.388452728497644,-4.41226,0
2024-02-20,UAL,43.46,23.82913421750663,-0.54184,0
2024-02-20,AIV,7.67,-17.427272734403804,-0.09,0
2021-03-16,ALK,70.6,-25.425529387755105,-3.63086,0
2021-03-16,UAL,59.81,-25.166778331257785,-7.08324,0
2021-03-16,BA,255.21,-27.867188372023403,-1.04877,0
2021-03-16,AAL,24.47,-29.14203110576923,-4.30477,0
2021-03-16,AIV,5.72,-20.817831892569203,-0.006455,1
2021-03-16,TAP,48.41,-16.939682091798346,-0.096826,1
2021-03-16,HRB,20.67,-28.34513676284941,-1.41,1
2023-01-27,COIN,61.37,-28.390091815538906,-1.44868,1
2023-01-27,UAL,48.73,20.545752839164017,-0.73409,1
2023-03-08,COIN,63.01,-29.202231404251496,-1.44868,1
2023-03-08,UAL,54.26,21.368343480236256,-0.73409,0
2022-01-04,CCL,21.73,-29.772464539007093,-1.27562,0
