date,symbol,price,est_eps_growth,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma50D_200D,var_sma10D_100D,var_sma10D_200D,relative_std,deriv_1w,deriv_1m,deriv_2m,deriv_3m,deriv_4m,deriv_5m,deriv_6m,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,price_to_sma_200d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_10d_to_sma_200d_ratio,sma_50d_to_sma_100d_ratio,sma_50d_to_sma_200d_ratio,sma_100d_to_sma_200d_ratio,golden_cross,death_cross,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2023-02-22,CAH,77.52,0.3,0,78.79,67.16,76.29,68.13,77.83,0.72,78.54,76.84,79.12,76.89,69.74,67.65,67.5,54.76,54.91,2,0,51469000000,1663000000,-130000000,-129000000,healthcare,58000000,53,19845120000,5262000000,53,71000000,3654000000,1608000000,1.14,50722155778,49708809158,21453120000,81.57,107,72.74,120,8.83,0.54,0.05,80.44,19,73.86,29,6.58,0.56,0.04,80.39,13,77.41,0,2.98,0.04,0.04,81.57,107,0,51.32,232,112,30.25,0.87,0.05,0.0,0.22,0.29,0.75,0.27,0.39,0.3,67.92,224.34,581.85,0.08,0.99,369.88,12.9,0.42,0.4,0.01,-0.0,0.02,-0.02,0.01,0.02,0.14,0.03,0.16,0.01,-4.08,0.68,-0.8,0.21,1.95,1.97,1.67,0.04,-0.04,0.11,-7.0,-1.85,-0.89,-0.01,0.99,1.15,0.01,-0.02,0.01,0.11,0.15,0.15,0.42,0.41,0.02,-0.01,-4.02,-0.03,0.03,0.1,0.23,-0.02,-0.0,0.02,0.14,0.01,0.03,0.16,0.02,0.14,0.12,1,0,2,0,0,168.76,1,0.0,43.49
2021-06-03,AIG,53.54,0.25,0,52.16,38.52,46.06,39.72,48.9,1.06,51.39,47.67,46.29,44.48,38.83,37.43,39.51,31.68,30.83,6,0,14418000000,12330000000,3869000000,-283000000,financial services,6493000000,64,46201322045,35648000000,64,-3318000000,2796000000,32852000000,0.97,10676409308,10888495128,79053322045,54.08,1,38.95,119,15.13,0.96,0.01,54.08,1,48.07,29,6.01,0.91,0.01,54.08,1,50.69,9,3.39,0.84,0.01,54.08,1,0,28.58,241,122,25.5,0.98,0.01,0.45,0.24,0.59,0.4,0.77,3.2,0.25,55.47,225.19,70.27,0.71,-0.07,12.18,6.41,5.48,4.24,1.04,0.09,0.16,0.03,0.07,0.06,0.23,0.13,0.31,0.02,8.6,5.87,3.62,3.02,3.68,3.22,2.34,0.12,-0.54,0.1,0.47,0.62,-0.18,0.04,1.04,1.43,0.12,0.16,0.2,0.38,0.43,0.36,0.69,0.74,0.08,0.11,-0.29,0.03,0.04,0.15,0.28,0.03,0.09,0.16,0.35,0.07,0.13,0.31,0.06,0.23,0.16,1,0,4,1,0,74.81,3,0.0,69.19
2021-06-03,PFE,38.97,0.25,1,39.18,36.18,36.83,36.51,38.37,0.56,39.68,38.89,35.97,33.98,36.13,37.2,37.84,34.76,31.23,6,2014000000,14582000000,10371000000,4877000000,-2172000000,healthcare,6295000000,60,218154060000,38188000000,60,658000000,1768000000,36420000000,0.78,13652108636,18706448583,254574060000,41.09,29,33.36,97,7.73,0.73,0.05,41.09,29,37.96,28,3.13,0.32,0.05,40.6,13,38.48,2,2.12,0.23,0.04,43.08,176,147,32.8,217,120,10.28,0.6,0.11,0.43,0.3,0.75,0.4,0.18,14.96,0.25,50.23,200.24,13.38,0.17,-0.45,40.44,24.55,17.46,11.66,-3.3,0.02,0.06,-0.01,0.02,0.04,0.05,0.06,0.07,0.01,-2.84,0.08,1.5,1.66,0.71,0.35,0.19,0.06,-0.02,0.03,-36.5,-0.95,1.34,-0.02,0.98,1.05,0.0,0.08,0.15,0.08,0.05,0.03,0.12,0.25,0.02,0.1,-0.8,0.08,0.06,-0.06,0.21,-0.01,0.02,0.06,0.07,0.02,0.06,0.07,0.04,0.05,0.01,1,0,3,0,0,78.86,5,0.0,25.46
2021-06-03,DELL,51.5,0.27,0,50.66,38.23,44.89,39.63,48.95,0.68,50.04,50.73,44.38,41.22,38.2,36.98,35.29,32.35,26.34,6,619000000,22590000000,5264000000,887000000,0,technology,2602000000,34,39294500000,48914000000,34,0,15174000000,33740000000,1.6,23404499004,25567975955,73034500000,52.58,45,39.02,100,13.56,0.92,0.02,52.35,1,47.6,22,4.75,0.82,0.02,52.35,1,48.25,6,4.1,0.79,0.02,52.58,45,0,29.83,216,116,22.75,0.95,0.02,0.12,0.21,0.6,0.35,1.24,1.74,0.27,32.12,119.78,68.86,0.86,0.0,28.07,13.87,3.23,1.54,-0.2,0.05,0.15,0.02,0.03,0.09,0.24,0.13,0.28,0.01,5.84,0.77,3.56,3.43,3.32,2.9,2.7,0.12,-0.02,0.1,6.58,-0.78,0.03,0.03,1.03,1.39,0.02,0.16,0.25,0.35,0.39,0.46,0.59,0.96,-0.01,0.13,-1.11,0.14,0.08,0.08,0.34,0.02,0.05,0.15,0.3,0.03,0.13,0.28,0.09,0.24,0.13,1,0,4,1,0,48.46,2,0.01,92.33
2022-06-23,LOW,176.33,0.42,1,178.52,215.96,207.28,220.22,192.72,6.84,187.08,189.7,203.46,228.23,224.42,241.52,252.23,242.78,195.42,6,0,23659000000,7605000000,2333000000,-537000000,consumer cyclical,3940000000,55,112498540000,33597000000,55,0,3414000000,30183000000,3.22,23764688096,28123471263,142681540000,238.37,94,170.12,1,68.25,0.09,0.35,199.66,27,170.12,1,29.54,0.21,0.13,192.24,13,170.12,1,22.12,0.28,0.09,263.31,192,98,170.12,1,0,93.19,0.07,0.49,0.17,0.32,0.73,0.43,0.3,4.75,0.42,54.76,129.24,27.18,0.27,-0.23,36.21,18.76,6.03,4.0,-0.75,-0.09,-0.15,-0.01,-0.07,-0.07,-0.12,-0.14,-0.19,0.04,-43.0,-13.37,-13.56,-17.3,-12.02,-13.04,-12.65,6.21,-0.45,6.21,2.22,-0.01,0.44,-0.06,0.94,0.73,-0.07,-0.13,-0.23,-0.21,-0.27,-0.3,-0.27,-0.1,-0.01,-0.08,-0.83,-0.07,-0.11,0.02,0.29,-0.01,-0.09,-0.15,-0.2,-0.07,-0.14,-0.19,-0.07,-0.12,-0.06,0,1,0,0,1,59.74,4,-0.0,-8.65
2022-06-23,COP,87.89,0.22,0,104.44,81.95,100.46,86.65,104.61,10.14,115.05,103.52,100.5,99.19,90.67,84.32,70.78,72.28,56.67,6,0,17762000000,7607000000,5759000000,-864000000,energy,8737000000,84,113359730990,18746000000,84,883000000,6414000000,12332000000,3.17,17321882875,19560587714,125691730990,124.08,15,85.29,119,38.79,0.07,0.41,124.08,15,87.26,0,36.82,0.02,0.41,119.64,13,87.26,0,32.38,0.02,0.36,124.08,15,0,66.06,185,66,58.02,0.38,0.41,0.49,0.63,0.67,0.95,0.17,6.38,0.22,27.73,127.44,19.97,0.11,-0.15,14.39,16.52,7.08,5.8,-0.59,-0.16,-0.13,-0.16,-0.0,0.04,0.21,0.04,0.21,0.12,-108.64,-15.63,-6.3,-3.77,-0.7,0.71,2.85,0.02,-2.41,0.12,5.95,1.48,4.42,-0.24,0.76,1.04,-0.15,-0.13,-0.11,-0.03,0.04,0.24,0.22,0.55,0.11,0.14,-0.23,0.03,0.01,0.09,0.25,-0.16,-0.16,-0.13,0.01,-0.0,0.04,0.21,0.04,0.21,0.16,1,0,1,0,0,46.52,4,-0.0,84.3
2022-06-23,CVX,142.43,0.5,0,160.08,130.93,159.87,136.75,167.11,11.46,172.33,167.8,169.15,164.12,135.28,127.48,115.79,114.86,100.01,6,0,52314000000,15249000000,6259000000,-2746000000,energy,12979000000,84,277411338290,29333000000,84,7087000000,11671000000,17662000000,3.4,47947333333,58658000000,295073338290,182.4,15,131.72,119,50.68,0.21,0.28,182.4,15,140.15,0,42.25,0.05,0.28,178.57,13,140.15,0,38.42,0.06,0.25,182.4,15,0,110.73,185,66,71.67,0.44,0.28,0.25,0.59,0.71,0.83,0.11,5.3,0.5,41.94,84.07,15.85,0.06,-0.44,22.73,19.35,5.64,4.73,-0.57,-0.15,-0.11,-0.11,-0.04,0.05,0.22,0.0,0.17,0.08,-119.6,-25.37,-13.36,-7.23,1.79,2.99,4.44,0.09,-2.66,0.17,3.71,0.9,-5.04,-0.17,0.83,1.12,-0.15,-0.16,-0.13,0.05,0.12,0.23,0.24,0.42,0.03,0.02,0.44,-0.01,0.03,0.21,0.16,-0.11,-0.15,-0.11,0.04,-0.04,0.0,0.17,0.05,0.22,0.17,1,0,1,0,0,42.02,5,-0.0,60.06
2022-08-25,TMUS,147.07,0.4,0,145.94,125.8,134.45,126.33,138.81,1.02,145.54,135.21,129.63,127.32,131.55,126.07,124.71,107.08,128.16,8,0,19701000000,10533000000,-108000000,0,communication services,6345000000,56,184407165203,108070000000,56,3491000000,3151000000,104919000000,0.22,20097068849,20002209683,289326165203,147.68,15,120.9,108,26.78,0.98,0.0,147.68,15,131.75,30,15.93,0.96,0.0,147.4,7,142.86,1,4.54,0.93,0.0,147.68,15,0,101.51,216,108,46.17,0.99,0.0,0.32,0.35,0.58,0.59,0.59,9.36,0.4,679.02,1685.23,180.04,0.57,-0.0,45.6,27.47,14.69,9.22,-0.14,0.06,0.09,0.01,0.05,0.03,0.1,0.09,0.16,0.01,6.12,11.86,8.72,6.58,3.88,4.2,3.73,0.24,-0.04,0.21,-0.48,0.36,0.7,0.01,1.01,1.17,0.09,0.13,0.16,0.12,0.17,0.18,0.37,0.15,0.08,0.12,-0.38,0.04,0.02,-0.03,-0.03,0.01,0.06,0.09,0.16,0.05,0.09,0.16,0.03,0.1,0.06,1,0,4,1,0,609.33,5,0.0,13.87
2022-08-25,UAL,38.27,0.23,0,38.39,43.41,41.52,42.73,37.57,1.25,38.91,38.54,37.17,43.71,46.55,40.88,47.05,44.61,45.32,8,0,12112000000,3025000000,329000000,0,industrials,1468000000,56,12511494874,38010000000,56,1642000000,16885000000,21125000000,1.85,12122748342,12743130445,33636494874,52.48,118,33.73,56,18.75,0.24,0.37,40.77,9,35.28,30,5.5,0.55,0.07,40.77,9,35.63,3,5.14,0.51,0.07,53.12,125,7,30.54,170,114,22.58,0.34,0.39,0.12,0.24,0.83,0.29,3.04,1.03,0.23,20.63,90.44,87.56,1.69,0.0,22.91,11.12,2.78,0.98,-0.05,0.02,-0.08,-0.0,0.02,-0.1,-0.12,-0.08,-0.1,0.03,-2.56,-0.27,0.55,-1.81,-2.07,-0.52,-1.46,0.08,-0.12,0.05,8.48,-1.49,-0.12,-0.02,0.98,0.94,-0.01,0.03,-0.12,-0.18,-0.06,-0.19,-0.14,-0.16,0.01,0.05,-0.79,0.04,-0.15,-0.06,0.04,-0.0,0.02,-0.08,-0.1,0.02,-0.08,-0.1,-0.1,-0.12,-0.03,0,1,1,0,0,36.28,1,-0.01,-15.29
2022-05-02,NUE,149.99,0.21,0,161.77,116.19,128.68,118.42,145.76,7.6,164.52,149.68,125.48,99.33,114.36,112.39,107.61,99.34,102.84,5,0,10493282000,3458139000,2087203000,-137587000,basic materials,3170444000,30,39480517790,6828388000,30,0,3725266000,3103122000,7.19,10455738194,11600977089,42583639790,187.9,11,88.5,98,99.4,0.62,0.25,187.9,11,143.01,26,44.89,0.16,0.25,187.9,11,145.42,0,42.48,0.11,0.25,187.9,11,0,88.5,98,0,99.4,0.62,0.25,0.3,0.45,1.0,0.45,0.17,3.76,0.21,20.85,97.82,26.0,0.08,-0.07,13.43,12.31,4.06,3.4,-0.36,0.03,0.17,-0.07,0.11,0.13,0.23,0.26,0.37,0.05,-58.12,0.31,12.26,16.89,8.91,7.52,7.06,0.63,-3.45,0.63,-188.48,-0.97,0.9,-0.09,0.91,1.33,0.0,0.2,0.51,0.31,0.33,0.39,0.51,0.46,0.1,0.31,-0.68,0.19,0.26,-0.13,0.05,-0.07,0.03,0.17,0.27,0.11,0.26,0.37,0.13,0.23,0.09,1,0,3,0,0,36.1,2,0.02,57.3
2022-05-02,COP,95.92,0.22,0,96.39,75.45,89.87,77.36,98.09,3.65,99.36,102.68,91.59,87.68,71.39,71.71,75.16,64.78,56.15,5,0,17762000000,7607000000,5759000000,-864000000,energy,8737000000,32,123716752720,18746000000,32,883000000,6414000000,12332000000,3.17,17321882875,19560587714,136048752720,107.52,38,72.02,119,35.5,0.67,0.12,104.11,14,88.77,5,15.34,0.47,0.09,103.76,11,88.77,5,14.99,0.48,0.08,107.52,38,0,54.83,235,116,52.69,0.78,0.12,0.49,0.29,0.67,0.43,0.15,6.97,0.22,30.26,139.08,19.97,0.1,-0.15,15.57,17.88,7.66,6.32,-0.64,-0.02,0.07,-0.0,-0.02,0.09,0.27,0.07,0.25,0.04,-13.76,-6.76,2.16,2.75,6.13,4.84,3.46,0.2,-0.31,0.17,1.04,-4.12,-0.55,-0.03,0.97,1.34,-0.07,0.05,0.09,0.34,0.34,0.28,0.48,0.71,-0.03,0.08,-1.38,0.12,0.04,0.23,0.34,-0.0,-0.02,0.07,0.24,-0.02,0.07,0.25,0.09,0.27,0.16,1,0,2,0,0,50.7,4,0.0,71.67
2022-05-02,CVX,159.75,0.5,0,161.84,122.54,143.4,124.36,160.76,5.76,167.91,165.34,139.24,131.53,116.53,114.32,113.37,100.34,104.6,5,0,52314000000,15249000000,6259000000,-2746000000,energy,12979000000,32,311145554250,29333000000,32,7087000000,11671000000,17662000000,3.4,47947333333,58658000000,328807554250,174.76,53,117.29,119,57.47,0.74,0.09,174.54,14,151.36,7,23.18,0.36,0.09,173.69,13,151.36,7,22.33,0.38,0.09,174.76,53,0,93.31,224,105,81.45,0.82,0.09,0.25,0.28,0.71,0.4,0.09,5.95,0.5,47.05,94.29,15.85,0.06,-0.44,25.33,21.56,6.29,5.3,-0.64,-0.01,0.11,-0.01,0.01,0.12,0.29,0.13,0.3,0.04,-32.64,-5.59,10.25,9.41,10.8,9.09,7.73,0.36,-0.28,0.3,4.84,-1.55,-0.13,-0.05,0.95,1.4,-0.03,0.15,0.21,0.37,0.4,0.41,0.59,0.53,0.02,0.21,-0.92,0.19,0.06,0.13,0.08,-0.01,-0.01,0.11,0.28,0.01,0.13,0.3,0.12,0.29,0.15,1,0,2,0,0,47.06,5,0.0,54.72
2022-05-02,LYB,108.01,0.34,0,107.45,99.07,99.18,97.5,102.72,2.49,107.22,105.0,98.29,95.86,90.3,89.43,96.09,93.55,112.2,5,32000000,13157000000,2021000000,1318000000,-371000000,basic materials,1964000000,32,35103250000,12934000000,32,19000000,1785000000,11149000000,3.51,12713479927,13692072945,46252250000,114.95,11,89.24,97,25.71,0.73,0.06,114.95,11,97.37,25,17.58,0.61,0.06,114.95,11,101.41,7,13.54,0.49,0.06,114.95,11,0,84.17,151,54,30.78,0.77,0.06,0.15,0.57,0.84,0.68,0.37,2.67,0.34,30.76,90.53,33.93,0.32,-0.28,23.55,22.89,3.52,2.56,-0.1,0.05,0.09,0.01,0.05,0.04,0.05,0.08,0.1,0.02,3.16,3.01,4.86,4.05,4.43,3.72,1.99,0.19,-0.63,0.16,0.05,-0.38,-0.09,0.01,1.01,1.21,0.03,0.1,0.13,0.2,0.21,0.12,0.15,-0.04,0.02,0.09,-0.77,0.07,0.03,0.06,-0.14,0.01,0.05,0.09,0.11,0.05,0.08,0.1,0.04,0.05,0.02,1,0,4,1,0,41.93,2,0.0,-4.23
2023-01-30,CAH,77.24,0.3,0,76.19,65.66,74.63,66.75,78.01,0.86,76.53,79.12,78.07,72.84,67.26,68.8,57.09,52.74,53.71,1,0,51469000000,1663000000,-130000000,-129000000,healthcare,58000000,30,19773440000,5262000000,30,71000000,3654000000,1608000000,1.14,50722155778,49708809158,21381440000,81.57,84,66.05,119,15.52,0.72,0.06,79.11,21,73.86,6,5.25,0.64,0.02,78.55,3,73.86,6,4.69,0.72,0.02,81.57,84,0,49.7,228,109,31.87,0.86,0.06,0.0,0.16,0.49,0.34,0.27,0.38,0.3,67.68,223.53,581.85,0.08,0.99,368.65,12.86,0.42,0.4,0.01,-0.01,0.03,0.01,-0.02,0.05,0.17,0.02,0.14,0.01,2.84,-1.88,-0.41,1.47,2.49,1.69,3.36,0.09,-0.05,0.12,-2.51,3.53,-0.41,0.01,1.01,1.12,-0.02,-0.01,0.06,0.15,0.12,0.35,0.46,0.44,-0.03,-0.02,0.66,0.01,0.07,0.08,0.06,0.01,-0.01,0.03,0.16,-0.02,0.02,0.14,0.05,0.17,0.12,1,0,3,0,0,168.18,1,0.0,41.85
2023-01-30,BBY,86.38,1.04,0,83.89,80.1,75.01,76.97,81.74,1.28,84.02,80.44,77.71,65.22,67.88,77.9,75.97,69.86,96.2,1,0,14735000000,2940000000,495000000,-194000000,consumer cyclical,922000000,2,18908582000,3978000000,2,0,1874000000,2104000000,1.03,10309365000,14720466920,21012582000,87.14,59,60.79,109,26.35,0.97,0.01,87.0,0,78.63,27,8.37,0.93,0.01,87.0,0,80.79,11,6.21,0.9,0.01,87.14,59,0,60.79,109,0,26.35,0.97,0.01,0.06,0.32,1.0,0.32,0.21,1.28,1.04,83.68,80.57,62.78,0.11,-0.39,22.79,7.15,1.43,1.28,0.0,0.06,0.15,0.03,0.03,0.09,0.06,0.12,0.09,0.01,9.44,5.94,4.34,7.05,4.62,1.7,1.73,0.23,-0.01,0.23,0.59,0.37,0.53,0.03,1.03,1.11,0.07,0.11,0.32,0.27,0.11,0.14,0.24,-0.1,0.04,0.08,-0.45,0.04,0.19,-0.04,-0.21,0.03,0.06,0.15,0.12,0.03,0.12,0.09,0.09,0.06,-0.03,1,0,4,1,0,48.55,1,0.0,-12.8
2022-01-13,GM,61.77,0.42,0,61.88,56.89,56.59,57.02,60.03,1.71,59.8,60.08,58.7,55.79,49.15,54.79,58.26,61.82,54.19,1,7900000000,33584000000,3998000000,1741000000,-16000000,consumer cyclical,5401000000,13,90060660000,109379000000,13,2478000000,20067000000,89312000000,1.16,35752178391,36886433065,179372660000,67.21,8,48.37,115,18.84,0.71,0.09,67.21,8,53.14,24,14.07,0.61,0.09,67.21,8,57.92,13,9.29,0.41,0.09,67.21,8,0,47.07,143,28,20.14,0.73,0.09,0.16,0.7,0.94,0.75,1.21,2.68,0.42,53.14,125.73,46.89,0.99,-0.01,33.21,44.87,5.34,2.44,-0.24,0.03,0.09,-0.0,0.03,0.06,0.05,0.09,0.09,0.03,7.88,1.69,1.54,1.99,3.16,1.4,0.59,0.12,-0.68,0.1,3.66,0.1,-0.37,0.03,1.03,1.13,0.03,0.05,0.11,0.26,0.13,0.06,-0.0,0.14,-0.0,0.02,-1.25,0.02,0.05,0.14,0.08,-0.0,0.03,0.09,0.08,0.03,0.09,0.09,0.06,0.05,-0.01,1,0,3,0,0,64.24,4,0.0,14.19
2022-05-26,FDX,212.29,0.48,1,207.26,243.68,223.62,234.88,211.11,6.25,208.71,205.52,222.21,223.59,250.42,245.81,247.03,230.79,294.37,5,0,23641000000,4891000000,1112000000,-198000000,industrials,2630000000,87,55407690000,37354000000,87,3458000000,6065000000,31289000000,4.65,23409083562,24500897990,86696690000,256.49,114,192.82,24,63.67,0.31,0.21,222.52,9,192.82,24,29.7,0.66,0.05,222.52,9,195.43,6,27.09,0.62,0.05,266.79,141,27,192.82,24,0,73.97,0.26,0.26,0.11,0.4,0.86,0.47,0.67,2.34,0.48,45.64,95.81,40.88,0.56,-0.18,32.96,17.73,3.67,2.26,-0.08,0.01,-0.05,0.02,-0.02,-0.06,-0.1,-0.07,-0.12,0.03,14.32,6.77,-4.96,-3.77,-9.53,-6.7,-5.79,0.81,-0.39,0.81,1.12,-2.36,-0.6,0.02,1.02,0.86,0.03,-0.04,-0.05,-0.15,-0.14,-0.14,-0.08,-0.28,0.02,-0.06,-1.26,-0.08,-0.01,-0.11,-0.16,0.02,0.01,-0.05,-0.1,-0.02,-0.07,-0.12,-0.06,-0.1,-0.05,0,1,2,0,0,48.03,3,-0.0,-29.59
2022-05-26,LYB,111.5,0.34,0,108.64,98.93,102.59,98.42,106.5,1.82,108.05,107.5,103.85,99.82,97.6,88.44,92.35,97.94,104.06,5,32000000,13157000000,2021000000,1318000000,-371000000,basic materials,1964000000,56,36237500000,12934000000,56,19000000,1785000000,11149000000,3.51,12713479927,13692072945,47386500000,116.01,22,91.89,86,24.12,0.81,0.04,116.01,22,102.77,14,13.24,0.66,0.04,112.43,8,103.95,2,8.48,0.89,0.01,116.01,22,0,84.17,175,89,31.84,0.86,0.04,0.15,0.42,0.76,0.55,0.36,2.75,0.34,31.76,93.46,33.93,0.31,-0.28,24.13,23.45,3.6,2.65,-0.11,0.05,0.09,0.03,0.02,0.04,0.08,0.06,0.1,0.02,13.8,4.0,3.83,3.89,3.48,4.61,3.19,0.23,-0.21,0.16,2.45,0.05,0.12,0.03,1.03,1.26,0.04,0.07,0.12,0.14,0.26,0.21,0.14,0.07,0.01,0.04,-0.87,0.04,0.04,0.02,-0.11,0.03,0.05,0.09,0.13,0.02,0.06,0.1,0.04,0.08,0.04,1,0,4,1,0,43.2,2,0.0,4.4
2022-04-25,NUE,158.56,0.21,0,164.52,115.5,126.34,116.89,142.15,6.87,155.54,141.88,121.15,104.29,113.89,113.58,102.78,103.03,101.73,4,0,10493282000,3458139000,2087203000,-137587000,basic materials,3170444000,23,41736321760,6828388000,23,0,3725266000,3103122000,7.19,10455738194,11600977089,44839443760,187.9,4,88.5,91,99.4,0.7,0.19,187.9,4,143.01,19,44.89,0.35,0.19,187.9,4,152.53,0,35.37,0.17,0.19,187.9,4,0,88.5,91,0,99.4,0.7,0.19,0.3,0.45,1.0,0.45,0.16,3.98,0.21,22.04,103.41,26.0,0.07,-0.07,14.14,12.97,4.27,3.6,-0.38,0.12,0.26,-0.04,0.16,0.13,0.22,0.3,0.41,0.04,12.08,16.68,18.7,18.09,11.17,9.0,9.3,0.77,-7.34,0.77,-0.28,-0.11,0.62,0.02,1.02,1.4,0.12,0.31,0.52,0.39,0.4,0.54,0.54,0.56,0.1,0.28,-0.66,0.17,0.16,-0.08,0.01,-0.04,0.12,0.26,0.36,0.16,0.3,0.41,0.13,0.22,0.08,1,0,3,0,0,38.14,2,0.02,61.72
2022-04-25,COP,91.66,0.22,1,99.36,74.41,88.73,76.44,97.74,3.33,100.22,100.58,90.08,85.16,70.78,72.47,74.73,59.94,55.96,4,0,17762000000,7607000000,5759000000,-864000000,energy,8737000000,25,118222243060,18746000000,25,883000000,6414000000,12332000000,3.17,17321882875,19560587714,130554243060,107.52,31,70.46,119,37.06,0.57,0.17,105.14,28,88.8,0,16.34,0.18,0.15,104.11,7,88.8,0,15.31,0.19,0.14,107.52,31,0,54.42,236,117,53.1,0.7,0.17,0.49,0.31,0.7,0.44,0.16,6.66,0.22,28.92,132.9,19.97,0.1,-0.15,14.94,17.16,7.35,6.04,-0.61,-0.06,0.03,-0.08,0.02,0.1,0.28,0.12,0.3,0.04,-34.24,-8.92,0.79,2.17,5.22,3.84,2.82,0.18,-0.51,0.16,2.84,-12.29,-0.58,-0.09,0.91,1.26,-0.09,0.02,0.08,0.29,0.26,0.23,0.53,0.64,-0.0,0.11,-1.03,0.12,0.06,0.2,0.34,-0.08,-0.06,0.03,0.2,0.02,0.12,0.3,0.1,0.28,0.16,1,0,2,0,0,48.48,4,0.0,77.56
2022-04-25,CVX,157.49,0.5,0,167.91,121.21,141.25,122.96,158.49,5.24,168.13,163.51,135.43,128.45,115.79,115.17,110.62,97.44,106.09,4,0,52314000000,15249000000,6259000000,-2746000000,energy,12979000000,25,306743745470,29333000000,25,7087000000,11671000000,17662000000,3.4,47947333333,58658000000,324405745470,174.76,46,115.41,119,59.35,0.71,0.11,174.54,7,151.36,0,23.18,0.26,0.11,174.54,7,151.36,0,23.18,0.26,0.11,174.76,46,0,93.31,217,98,81.45,0.79,0.11,0.25,0.28,0.73,0.39,0.1,5.86,0.5,46.38,92.95,15.85,0.06,-0.44,24.99,21.27,6.2,5.23,-0.63,-0.01,0.11,-0.06,0.06,0.12,0.29,0.19,0.37,0.03,-42.56,-6.02,11.03,9.68,10.42,8.46,7.81,0.35,-0.38,0.3,6.07,-1.55,-0.07,-0.06,0.94,1.37,-0.04,0.16,0.23,0.36,0.37,0.42,0.62,0.48,0.03,0.24,-0.88,0.21,0.05,0.11,0.04,-0.06,-0.01,0.11,0.28,0.06,0.19,0.37,0.12,0.29,0.15,1,0,2,0,0,46.4,5,0.0,58.27
2022-04-25,LYB,105.21,0.34,0,107.22,99.08,98.25,97.36,102.28,3.15,103.33,103.85,99.82,98.23,88.44,92.87,97.86,92.66,111.56,4,32000000,13157000000,2021000000,1318000000,-371000000,basic materials,1964000000,25,34193249999,12934000000,25,19000000,1785000000,11149000000,3.51,12713479927,13692072945,45342249999,114.95,4,89.24,90,25.71,0.62,0.09,114.95,4,97.37,18,17.58,0.45,0.09,114.95,4,101.41,0,13.54,0.28,0.09,114.95,4,0,84.17,144,54,30.78,0.68,0.09,0.15,0.57,0.84,0.68,0.38,2.6,0.34,29.96,88.19,33.93,0.33,-0.28,23.09,22.44,3.45,2.5,-0.1,0.03,0.07,-0.02,0.05,0.04,0.05,0.09,0.1,0.03,7.52,1.36,2.7,2.33,4.19,2.47,1.22,0.18,-2.44,0.15,4.53,-0.5,-0.45,0.02,1.02,1.13,0.01,0.05,0.07,0.19,0.13,0.08,0.14,-0.06,-0.01,0.04,-1.14,0.04,0.02,0.11,-0.12,-0.02,0.03,0.07,0.08,0.05,0.09,0.1,0.04,0.05,0.01,1,0,3,0,0,40.92,2,0.0,-3.89
