date,symbol,price,ratio,to_buy
2024-02-02,UAL,41.37,0.9967540730955526,1
2024-02-02,KR,46.14,0.9769608622669848,1
2024-02-02,CVS,73.09,0.984482334705222,0
2024-02-02,CNC,75.41,1.0226196069437403,0
2024-02-02,CAH,103.46,0.4376495778570807,0
2024-02-02,WHR,110.44,1.1916580188679244,0
2022-02-15,KR,46.41,1.0139197530561608,1
2022-02-15,CAH,53.53,0.3238390126933145,1
2022-02-15,KSS,59.72,1.1670164640713956,0
2022-02-15,VLO,88.53,1.0060507478483691,1
2022-02-15,MCK,273.9,0.5876071938671408,1
2023-10-24,HBI,4.33,1.0049668630972153,0
2023-10-24,AAL,11.21,0.5443900941996737,1
2023-10-24,WBA,21.37,0.5206456439500875,1
2023-10-24,LNC,21.92,0.884842011420414,1
2023-10-24,KSS,22.22,0.6275224646983312,1
2023-10-24,UAL,35.14,0.7958145876829605,1
2023-10-24,KR,43.61,0.9262278084660148,0
2023-07-10,HBI,4.53,1.1039218821665346,1
2023-07-10,GPS,9.07,1.0216208791208792,1
2023-07-10,AAL,18.57,0.8642468751334045,0
2023-07-10,KSS,24.06,0.7411369364323719,1
2023-07-10,WBA,29.79,0.7270223634053368,0
2023-07-10,KR,46.88,0.7463017823535923,0
2023-07-10,CNC,67.31,0.9656482889278876,0
2023-07-10,AAP,68.8,1.1968153033976534,0
2023-07-10,CVS,69.36,1.0069863616366037,0
2023-07-10,CAH,93.69,0.4364359343722522,0
2023-07-10,VLO,112.61,1.138859138195833,1
2021-02-09,FTI,8.11,1.0644951983304631,1
2021-02-09,UNM,23.87,1.140204018018018,1
2021-02-09,KR,33.59,0.8218004359566646,1
2021-02-09,DELL,40.32,1.1688970588235297,1
2021-02-09,CAH,52.95,0.3721961435690041,1
2021-02-09,MCK,184.98,0.4692538858448218,0
2021-12-22,KR,43.52,1.00126051475204,1
2021-12-22,CAH,50.18,0.3184183951965065,1
2021-12-22,MPC,63.1,1.178076275584008,1
2021-12-22,VLO,71.3,0.983031842818428,1
2021-12-22,PSX,71.62,1.0430972383692094,1
2021-12-22,MCK,236.48,0.5384878634943523,1
2022-10-03,GPS,8.61,0.8147912885662432,1
